stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
CLC,1,pupil dilation,28.5,3.38569057386,3.10410448722,3.6933673125,8
CLC,1,pupil dilation,29.5,3.55579667684,3.16705624716,3.72842361225,8
CLC,1,pupil dilation,30.5,3.57321349087,3.21020679029,3.87537970192,8
CLC,1,pupil dilation,31.5,3.59163145881,3.38043899006,3.87677504975,8
CLC,1,pupil dilation,32.5,3.79218294405,3.38162542935,3.96131790254,8
CLC,1,pupil dilation,33.5,3.64279241666,3.39543249275,3.87499790889,8
CLC,1,pupil dilation,34.5,3.4489444979,3.33675049732,3.5692169494,8
CLC,1,pupil dilation,35.5,3.53790437963,3.30512764348,3.62661911458,8
CLC,1,pupil dilation,36.5,3.38566074273,3.22663023161,3.64755257813,8
CLC,1,pupil dilation,37.5,3.42022279212,3.29799554432,3.64723930236,8
CLC,1,pupil dilation,38.5,3.31748678311,3.16985494656,3.44158173037,8
CLC,1,pupil dilation,39.5,3.41177434542,3.26357694136,3.52528896193,8
CLC,1,pupil dilation,40.5,3.30745619367,3.16346235983,3.72978140024,8
CLC,1,pupil dilation,41.5,3.37689545341,3.20564449826,3.59325027375,8
CLC,1,pupil dilation,42.5,3.40887945684,3.26411803686,3.56869061956,8
CLC,1,pupil dilation,43.5,3.2871130928,3.22189903623,3.70334116071,8
CLC,1,pupil dilation,44.5,3.37918981719,3.13331660641,3.74649772596,8
CLC,1,pupil dilation,45.5,3.37739454871,3.1006378323,3.60352542093,8
CLC,1,pupil dilation,46.5,3.37797044362,3.05351445671,3.75729817334,8
CLC,1,pupil dilation,47.5,3.32865130803,3.12141831522,3.58820729919,8
CLC,1,pupil dilation,48.5,3.26206926739,3.08180650805,3.6011469837,8
CLC,1,pupil dilation,49.5,3.35979466648,3.10710769687,3.53837370673,8
CLC,1,pupil dilation,50.5,3.38183000446,3.05687478012,3.5721591956,8
CLC,1,pupil dilation,51.5,3.22941382609,3.10867063968,3.547852025,8
CLC,1,pupil dilation,52.5,3.29914873077,3.0816295,3.606078995,8
CLC,1,pupil dilation,53.5,3.34552427263,3.11951233424,3.598544545,8
CLC,1,pupil dilation,54.5,3.35153297333,3.2120016353,3.88790350343,8
CLC,1,pupil dilation,55.5,3.48677088889,3.22977778599,3.80832521347,8
CLC,1,pupil dilation,56.5,3.46638993315,3.31881497127,3.65153450812,8
CLC,1,pupil dilation,57.5,3.51142988901,3.19068551778,3.66277161025,8
CLC,1,pupil dilation,58.5,3.40082986646,3.1667445675,3.86790724,8
CLC,1,pupil dilation,59.5,3.40659517225,3.35941187747,3.65126993708,8
CLC,1,pupil dilation,60.5,3.43121784707,3.232985515,3.52812695446,8
CLC,1,pupil dilation,61.5,3.33560849851,3.26984503152,3.58641987171,8
CLC,1,pupil dilation,62.5,3.32950711538,3.23062720834,3.78411848629,8
CLC,1,pupil dilation,63.5,3.41004707291,3.29852320933,3.63619058706,8
CLC,1,pupil dilation,64.5,3.64824027413,3.52389156087,3.69267929851,8
CLC,1,pupil dilation,65.5,3.48769851191,3.26446754961,3.87159033056,8
CLC,1,pupil dilation,66.5,3.42584627273,3.19260474375,3.76972094205,8
CLC,1,pupil dilation,67.5,3.45329797069,3.30273489773,3.57235792187,8
CLC,1,pupil dilation,68.5,3.39847372,3.13040406439,3.73581946635,8
CLC,1,pupil dilation,69.5,3.27106465931,3.17565806143,3.46970642408,8
CLC,1,pupil dilation,70.5,3.3752748109,3.19031105263,3.49838459167,8
CLC,1,pupil dilation,71.5,3.34113624263,3.1831726557,3.51208304477,8
CLC,1,pupil dilation,72.5,3.541589925,3.19912825493,3.82200872812,8
CLC,1,pupil dilation,73.5,3.38549959421,3.17515205099,3.66676667614,8
CLC,1,pupil dilation,74.5,3.44267097757,3.33661822727,3.58074996113,8
CLC,1,pupil dilation,75.5,3.55189639474,3.17898337136,3.75435777381,8
CLC,1,pupil dilation,76.5,3.42755229293,3.18619776738,3.57707782143,8
CLC,1,pupil dilation,77.5,3.58406759427,3.32431209612,3.73392140994,8
CLC,1,pupil dilation,78.5,3.51558060416,3.27096706679,3.71069062476,8
CLC,1,pupil dilation,79.5,3.50815440476,3.27738192895,3.71251584701,8
CLC,1,pupil dilation,80.5,3.36728070278,3.21388094654,3.70700063734,8
CLC,1,pupil dilation,81.5,3.62418881746,3.34631992977,3.79484890899,8
CLC,1,pupil dilation,82.5,3.57531528261,3.13327361979,3.83277741025,8
CLC,1,pupil dilation,83.5,3.45006862538,3.35674938734,3.73691960251,8
CLC,1,pupil dilation,84.5,3.44317615953,3.28617436648,3.69056939122,8
CLC,1,pupil dilation,85.5,3.47598897625,3.30305360347,3.72289120092,8
CLC,1,pupil dilation,86.5,3.47509976339,3.43883120711,3.58915325568,8
CLC,1,pupil dilation,87.5,3.59201575421,3.28388276875,3.69982016435,8
CLC,1,pupil dilation,88.5,3.58777203737,3.30274730113,3.61740185606,8
CLC,1,pupil dilation,89.5,3.516562815,3.44506284167,3.71586719572,8
CLC,1,pupil dilation,90.5,3.45919538366,3.3834624011,3.59501987072,8
CLC,1,pupil dilation,91.5,3.46863120834,3.36428610795,3.69136712308,8
CLC,1,pupil dilation,92.5,3.39837160101,3.19106522842,3.57269526125,8
CLC,1,pupil dilation,93.5,3.25447095335,3.17656315395,3.62823520833,8
CLC,1,pupil dilation,94.5,3.39874978697,3.16509060913,3.74283045023,8
CLC,1,pupil dilation,95.5,3.37316483636,3.16422007066,3.61369149332,8
CLC,1,pupil dilation,96.5,3.33530859703,3.27374296711,3.74207180619,8
CLC,1,pupil dilation,97.5,3.54506933048,3.28702697024,3.83145490184,8
CLC,1,pupil dilation,98.5,3.5024448579,3.23255019643,3.83999582031,8
CLC,1,pupil dilation,99.5,3.57239193544,3.20242240384,3.78450071111,8
CLC,2,pupil dilation,0.5,3.75547962574,3.45099506918,3.90433686885,4
CLC,2,pupil dilation,1.5,3.85385625279,3.55940671132,3.99112296571,4
CLC,2,pupil dilation,2.5,3.62068244181,3.3136612261,3.84927655658,4
CLC,2,pupil dilation,3.5,3.68869433301,3.44203255333,3.86113567387,4
CLC,2,pupil dilation,4.5,3.70882157751,3.46443142884,3.8434032139,4
CLC,2,pupil dilation,5.5,3.60384171619,3.36105659598,3.80710273099,4
CLC,2,pupil dilation,6.5,3.63398624771,3.38303532662,3.78018927675,4
CLC,2,pupil dilation,7.5,3.74138209818,3.4243302193,3.93107339594,4
CLC,2,pupil dilation,8.5,3.82427513061,3.43500923248,4.03196667408,4
CLC,2,pupil dilation,9.5,3.77491542088,3.51039981955,3.86354578464,4
CLC,2,pupil dilation,10.5,3.73735106582,3.39313300132,3.977455483,4
CLC,2,pupil dilation,11.5,3.77074700341,3.51571151897,3.8766493123,4
CLC,2,pupil dilation,12.5,3.85885162856,3.54690183047,3.90709413403,4
CLC,2,pupil dilation,13.5,3.72353874131,3.37679358461,3.98550343075,4
CLC,2,pupil dilation,14.5,3.67266166192,3.47150077327,3.78043074278,4
CLC,2,pupil dilation,15.5,3.63340127514,3.22153869726,3.95346034811,4
CLC,2,pupil dilation,16.5,3.72140931752,3.48976978862,3.85504108184,4
CLC,2,pupil dilation,17.5,3.86634488494,3.58803106133,3.88593838595,4
CLC,2,pupil dilation,18.5,3.62181489798,3.24834516919,3.91494329302,4
CLC,2,pupil dilation,19.5,3.75980853803,3.46516364994,3.843919593,4
CLC,2,pupil dilation,20.5,3.69874411808,3.32018978761,3.90330906938,4
CLC,2,pupil dilation,21.5,3.63881357389,3.39623442966,3.7571154928,4
CLC,2,pupil dilation,22.5,3.76034047833,3.44744339678,3.8826949222,4
CLC,2,pupil dilation,23.5,3.64235549676,3.3491283834,3.789973044,4
CLC,2,pupil dilation,24.5,3.74337937387,3.39432956972,3.88348780351,4
CLC,2,pupil dilation,25.5,3.89226934313,3.59360813227,3.93946621353,4
CLC,2,pupil dilation,26.5,3.59001068913,3.33191638641,3.72696863312,4
CLC,2,pupil dilation,27.5,3.58552583348,3.38810696579,3.7961676988,4
CLC,2,pupil dilation,28.5,3.51192722363,3.33963286397,3.70153951491,4
CLC,2,pupil dilation,29.5,3.88747948879,3.65156021586,3.97144780233,4
CLC,2,pupil dilation,30.5,3.65131239557,3.37567911069,3.86345334303,4
CLC,2,pupil dilation,31.5,3.63331746256,3.30677373947,3.82442841235,4
CLC,2,pupil dilation,32.5,3.39659009482,3.23245221181,3.45527821065,4
CLC,2,pupil dilation,33.5,3.45919954737,3.26743944769,3.56671762055,4
CLC,2,pupil dilation,34.5,3.58176211253,3.52402305961,3.63401700457,4
CLC,2,pupil dilation,35.5,3.52509587231,3.28334934752,3.62239945287,4
CLC,2,pupil dilation,36.5,3.5403356876,3.30359976138,3.62655199938,4
CLC,2,pupil dilation,37.5,3.50243176709,3.1714024067,3.63324560667,4
CLC,2,pupil dilation,38.5,3.53693683514,3.29543520117,3.58666380829,4
CLC,2,pupil dilation,39.5,3.6512032964,3.33770846877,3.8200305341,4
CLC,2,pupil dilation,40.5,3.78093810641,3.47814677217,3.89493194554,4
