subject,stimulus,threshold,start_s,duration_s,n_samples,kind
R2-03,BOR,0.5,711.49289,0.343219,37,blink
R2-03,BOR,0.5,712.659556,0.308673,37,blink
R2-03,BOR,0.5,713.617295,0.242482,29,blink
R2-03,BOR,0.5,714.461446,0.192444,28,blink
R2-03,BOR,0.5,715.216834,0.275914,33,blink
R2-03,BOR,0.5,716.56677,0.209748,25,blink
R2-03,BOR,0.5,717.024652,0.252139,30,blink
R2-03,BOR,0.5,718.107484,0.277042,33,blink
R2-03,BOR,0.5,723.83148,0.250655,30,blink
R2-03,BOR,0.5,724.83042,0.176537,21,blink
R2-03,BOR,0.5,727.452593,0.17879,24,blink
R2-03,BOR,0.5,728.563317,0.254099,28,blink
R2-03,BOR,0.5,730.47959,0.192638,23,blink
R2-03,BOR,0.5,731.379741,0.217051,26,blink
R2-03,BOR,0.5,733.903566,0.151037,18,blink
R2-03,BOR,0.5,735.103512,0.350916,42,blink
R2-03,BOR,0.5,736.536249,0.2896,34,blink
R2-03,BOR,0.5,737.886249,0.242213,29,blink
R2-03,BOR,0.5,740.252018,0.125981,15,blink
R2-03,BOR,0.5,741.068502,0.22594,27,blink
R2-03,BOR,0.5,747.075416,0.217408,26,blink
R2-03,BOR,0.5,748.108534,0.201852,24,blink
R2-03,BOR,0.5,749.008538,0.283937,34,blink
R2-03,BOR,0.5,750.425927,0.199384,26,blink
R2-03,BOR,0.5,751.215974,0.083839,10,blink
R2-03,BOR,0.5,752.024631,0.31018,37,blink
R2-03,BOR,0.5,752.87417,0.268905,32,blink
R2-03,BOR,0.5,755.84811,0.184232,22,blink
R2-03,BOR,0.5,758.18099,0.253824,28,blink
R2-03,BOR,0.5,759.403153,0.253394,31,blink
R2-03,BOR,0.5,766.432312,0.131497,16,blink
R2-03,BOR,0.5,769.453214,0.191475,23,blink
R2-03,BOR,0.5,771.618989,0.16542,19,blink
R2-03,BOR,0.5,774.71023,0.24395,29,blink
R2-03,BOR,0.5,785.774997,0.0575630000001,7,blink
R2-03,BOR,0.5,789.496954,0.227643,27,blink
R2-03,BOR,0.5,790.297903,0.242356,29,blink
R2-03,BOR,0.5,792.222225,0.234414,28,blink
R2-03,BOR,0.5,793.488549,0.209332,25,blink
R2-03,BOR,0.5,797.937706,0.200843,24,blink
R2-03,BOR,0.5,799.828834,0.225988,27,blink
R2-03,BOR,0.5,801.836727,0.259014,31,blink
R2-03,BOR,0.5,804.102563,0.262085,31,blink
R2-03,BOR,0.5,806.668721,0.183725,22,blink
R2-03,BOR,0.5,809.525956,0.226295,27,blink
R2-03,BOR,0.5,811.825617,0.159711,21,blink
R2-03,BOR,0.5,813.725038,0.27614,33,blink
R2-03,BOR,0.5,819.132087,0.32586,39,blink
R2-03,BOR,0.5,821.773912,0.208441,26,blink
R2-03,BOR,0.5,824.823247,0.232985,29,blink
R2-03,BOR,0.5,832.360332,0.244785,30,blink
R2-03,BOR,0.5,833.154007,0.260163,31,blink
R2-03,BOR,0.5,833.841547,0.204537,25,blink
R2-03,BOR,0.5,834.728056,0.259123,31,blink
R2-03,BOR,0.5,836.094836,0.217276,26,blink
R2-03,BOR,0.5,837.194285,0.250675,30,blink
R2-03,BOR,0.5,838.835799,0.300292,36,blink
R2-03,BOR,0.5,840.234674,0.31839,38,blink
R2-03,BOR,0.5,843.084026,0.267787,32,blink
R2-03,BOR,0.5,845.65898,0.308973,37,blink
R2-03,BOR,0.5,849.82612,0.274497,33,blink
R2-03,BOR,0.5,853.498501,0.226098,27,blink
R2-03,BOR,0.5,854.140045,0.24741,29,blink
R2-03,BOR,0.5,855.056608,0.175469,21,blink
R2-03,BOR,0.5,855.772895,0.175543,21,blink
R2-03,BOR,0.5,856.714468,0.233964,28,blink
R2-03,BOR,0.5,857.563858,0.254951,29,blink
R2-03,BOR,0.5,860.080529,0.258912,31,blink
R2-03,BOR,0.5,862.537659,0.209756,25,blink
R2-03,BOR,0.5,863.287661,0.275391,33,blink
R2-03,BOR,0.5,864.003715,0.134746,16,blink
R2-03,BOR,0.5,864.696119,0.283777,34,blink
R2-03,BOR,0.5,865.253604,0.267855,32,blink
R2-03,BOR,0.5,865.986526,0.234802,28,blink
R2-03,BOR,0.5,867.827752,0.218212,31,blink
R2-03,BOR,0.5,868.178143,0.243327,27,blink
R2-03,BOR,0.5,870.727353,0.242979,29,blink
R2-03,BOR,0.5,873.776404,0.226302,27,blink
R2-03,BOR,0.5,875.101228,0.317463,36,blink
R2-03,BOR,0.5,876.475722,0.210985,25,blink
R2-03,BOR,0.5,877.159276,0.267625,32,blink
R2-03,BOR,0.5,878.633377,0.242849,29,blink
R2-03,BOR,0.5,879.359377,0.250163,30,blink
R2-03,BOR,0.5,879.950255,0.258774,31,blink
R2-03,BOR,0.5,880.6417,0.325963,39,blink
R2-03,BOR,0.5,882.414378,0.245236,31,blink
R2-03,BOR,0.5,886.073705,0.24244,29,blink
R2-03,BOR,0.5,888.08158,0.183824,22,blink
R2-03,BOR,0.5,892.826751,0.237833,29,blink
R2-03,BOR,0.5,893.762223,0.302227,36,blink
R2-03,BOR,0.5,897.186935,0.234022,26,blink
R2-03,BOR,0.5,898.062738,0.191803,23,blink
R2-03,BOR,0.5,899.877238,0.160736,19,blink
R2-03,CLC,0.5,6.371201,0.184138,22,blink
R2-03,CLC,0.5,9.870242,0.184249,22,blink
R2-03,CLC,0.5,11.011769,0.217343,26,blink
R2-03,CLC,0.5,14.419136,0.217658,26,blink
R2-03,CLC,0.5,15.843922,0.225992,27,blink
R2-03,CLC,0.5,21.817436,0.225642,27,blink
R2-03,CLC,0.5,25.058265,0.200763,24,blink
R2-03,CLC,0.5,31.431259,0.20886,25,blink
R2-03,CLC,0.5,45.344944,0.125595,15,blink
R2-03,CLC,0.5,46.619168,0.175897,21,blink
R2-03,CLC,0.5,53.359463,0.058818,7,blink
R2-03,CLC,0.5,55.750229,0.225481,27,blink
R2-03,CLC,0.5,56.597259,0.153811,22,blink
R2-03,CLC,0.5,86.309178,0.289124,33,blink
R2-03,CLC,0.5,100.305789,0.175883,25,blink
R2-03,CLC,0.5,101.813674,0.258812,31,blink
R2-03,CLC,0.5,105.779439,0.242327,29,blink
R2-03,CLC,0.5,108.470699,0.200406,24,blink
R2-03,CLC,0.5,116.326257,0.266551,28,blink
R2-03,CLC,0.5,118.734587,0.259236,31,blink
R2-03,CLC,0.5,127.157342,0.201101,24,blink
R2-03,CLC,0.5,133.07191,0.176226,21,blink
R2-03,CLC,0.5,133.955232,0.234199,28,blink
R2-03,CLC,0.5,136.26302,0.217468,26,blink
R2-03,CLC,0.5,137.371043,0.212004,25,blink
R2-03,CLC,0.5,138.854387,0.234071,28,blink
R2-03,CLC,0.5,143.703287,0.234037,28,blink
R2-03,CLC,0.5,147.926897,0.242363,29,blink
R2-03,CLC,0.5,162.431616,0.169238,20,blink
R2-03,CLC,0.5,163.156379,0.234436,28,blink
R2-03,CLC,0.5,168.754888,0.226209,27,blink
R2-03,CLC,0.5,169.594322,0.111507,18,blink
R2-03,CLC,0.5,170.013213,0.306695,34,blink
R2-03,CLC,0.5,195.123223,0.192577,23,blink
R2-03,CLC,0.5,196.806473,0.217571,26,blink
R2-03,CLC,0.5,197.72301,0.233999,28,blink
R2-03,CLC,0.5,199.372361,0.234241,28,blink
R2-03,CLC,0.5,205.520722,0.251228,30,blink
R2-03,CLC,0.5,207.861247,0.209979,25,blink
R2-03,CLC,0.5,208.645035,0.200831,24,blink
R2-03,CLC,0.5,209.753047,0.209109,25,blink
R2-03,CLC,0.5,214.235365,0.159082,19,blink
R2-03,CLC,0.5,223.624663,0.242572,29,blink
R2-03,CLC,0.5,228.040182,0.234302,28,blink
R2-03,CLC,0.5,230.172904,0.200722,24,blink
R2-03,CLC,0.5,234.579914,0.151181,20,blink
R2-03,CLC,0.5,235.238311,0.234039,28,blink
R2-03,CLC,0.5,236.371151,0.24287,29,blink
R2-03,CLC,0.5,237.654427,0.275791,33,blink
R2-03,CLC,0.5,239.57739,0.252368,32,blink
R2-03,CLC,0.5,240.744993,0.26795,32,blink
R2-03,CLC,0.5,241.853377,0.234225,28,blink
R2-03,CLC,0.5,243.211414,0.250702,30,blink
R2-03,CLC,0.5,243.661271,0.275701,33,blink
R2-03,CLC,0.5,247.574651,0.219609,30,blink
R2-03,CLC,0.5,252.708957,0.292384,35,blink
R2-03,CLC,0.5,255.975031,0.283898,34,blink
R2-03,CLC,0.5,262.739753,0.234208,28,blink
R2-03,CLC,0.5,264.206109,0.300823,36,blink
R2-03,CLC,0.5,272.087145,0.242651,29,blink
R2-03,CLC,0.5,272.820367,0.267681,32,blink
R2-03,CLC,0.5,273.961494,0.276415,33,blink
R2-03,CLC,0.5,280.401878,0.267326,32,blink
R2-03,CLC,0.5,285.317497,0.283986,34,blink
R2-03,CLC,0.5,290.965751,0.250908,30,blink
R2-03,CLC,0.5,294.565005,0.26727,32,blink
R2-03,CLC,0.5,298.213382,0.25964,31,blink
R2-03,CLC,0.5,298.963597,0.284465,34,blink
R2-03,CLC,0.5,299.56184,0.277562,35,blink
R2-03,CLC,0.5,303.729085,0.209135,25,blink
R2-03,CLC,0.5,309.360737,0.205214,22,blink
R2-03,CLC,0.5,312.943422,0.276198,33,blink
R2-03,CLC,0.5,315.6262,0.07588,9,blink
R2-03,CLC,0.5,326.890454,0.167337,20,blink
R2-03,CLC,0.5,328.206334,0.2592,29,blink
R2-03,CLC,0.5,330.204665,0.235465,28,blink
R2-03,CLC,0.5,333.429978,0.25945,31,blink
R2-03,CLC,0.5,334.404909,0.259031,31,blink
R2-03,CLC,0.5,337.237624,0.233927,28,blink
R2-03,CLC,0.5,339.370164,0.251044,30,blink
R2-03,CLC,0.5,343.73596,0.225661,27,blink
R2-03,CLC,0.5,345.018907,0.308409,32,blink
R2-03,CLC,0.5,345.960278,0.117392,14,blink
R2-03,CLC,0.5,346.701673,0.301033,36,blink
R2-03,CLC,0.5,347.784866,0.267479,32,blink
R2-03,CLC,0.5,349.311102,0.26286,30,blink
R2-03,CLC,0.5,352.900036,0.192569,23,blink
R2-03,CLC,0.5,353.249919,0.217797,26,blink
R2-03,CLC,0.5,353.658405,0.192824,23,blink
R2-03,CLC,0.5,354.666599,0.259075,31,blink
R2-03,CLC,0.5,355.683164,0.242165,29,blink
R2-03,CLC,0.5,361.373078,0.197529,21,blink
R2-03,CLC,0.5,363.389365,0.200857,24,blink
R2-03,CLC,0.5,364.513385,0.201381,24,blink
R2-03,CLC,0.5,366.188228,0.226212,27,blink
R2-03,CLC,0.5,384.45863,0.225909,27,blink
R2-03,CLC,0.5,387.583109,0.308704,37,blink
R2-03,CLC,0.5,389.215741,0.226088,27,blink
R2-03,CLC,0.5,391.690516,0.209096,25,blink
R2-03,CLC,0.5,393.995585,0.236468,28,blink
R2-03,CLC,0.5,396.872137,0.217425,26,blink
R2-03,CLC,0.5,399.805129,0.225638,27,blink
R2-03,CLC,0.5,406.011497,0.209044,25,blink
R2-03,CLC,0.5,409.561094,0.250457,30,blink
R2-03,CLC,0.5,413.068302,0.200849,24,blink
R2-03,CLC,0.5,419.1167,0.234281,28,blink
R2-03,CLC,0.5,421.008019,0.225749,27,blink
R2-03,CLC,0.5,422.782451,0.242432,29,blink
R2-03,CLC,0.5,424.545794,0.228611,30,blink
R2-03,CLC,0.5,425.456818,0.250819,30,blink
R2-03,CLC,0.5,429.888682,0.184187,22,blink
R2-03,CLC,0.5,434.987394,0.234238,28,blink
R2-03,CLC,0.5,435.812414,0.242338,29,blink
R2-03,CLC,0.5,441.486183,0.23409,28,blink
R2-03,CLC,0.5,442.477587,0.225846,27,blink
R2-03,CLC,0.5,444.976838,0.259187,31,blink
R2-03,CLC,0.5,447.242641,0.225977,27,blink
R2-03,CLC,0.5,449.310924,0.174059,24,blink
R2-03,CLC,0.5,457.536468,0.112647,15,blink
R2-03,CLC,0.5,461.314908,0.233564,32,blink
R2-03,CLC,0.5,462.455832,0.234128,28,blink
R2-03,CLC,0.5,463.305294,0.237048,29,blink
R2-03,CLC,0.5,463.74706,0.309423,37,blink
R2-03,CLC,0.5,465.322741,0.283076,35,blink
R2-03,CLC,0.5,465.896673,0.242206,29,blink
R2-03,CLC,0.5,467.1624,0.26803,32,blink
R2-03,CLC,0.5,467.987886,0.267358,32,blink
R2-03,CLC,0.5,468.679513,0.267188,32,blink
R2-03,CLC,0.5,474.252389,0.142664,17,blink
R2-03,CLC,0.5,492.098423,0.142312,17,blink
R2-03,CLC,0.5,513.601492,0.250413,30,blink
R2-03,CLC,0.5,519.982355,0.292656,35,blink
R2-03,CLC,0.5,521.840249,0.301041,36,blink
R2-03,CLC,0.5,523.173745,0.25092,30,blink
R2-03,CLC,0.5,527.322857,0.22562,27,blink
R2-03,CLC,0.5,528.663949,0.250971,30,blink
R2-03,CLC,0.5,530.163667,0.250775,30,blink
R2-03,CLC,0.5,532.005409,0.308944,33,blink
R2-03,CLC,0.5,535.337258,0.242405,29,blink
R2-03,CLC,0.5,538.761343,0.250919,30,blink
R2-03,CLC,0.5,541.51893,0.251193,30,blink
R2-03,CLC,0.5,542.110668,0.226066,27,blink
R2-03,CLC,0.5,549.025116,0.243025,29,blink
R2-03,CLC,0.5,557.798301,0.217684,26,blink
R2-03,CLC,0.5,559.614488,0.325886,39,blink
R2-03,CLC,0.5,567.804147,0.259354,31,blink
R2-03,CLC,0.5,569.509449,0.245054,33,blink
R2-03,CLC,0.5,573.094607,0.267263,32,blink
R2-03,CLC,0.5,575.044007,0.292623,35,blink
R2-03,CLC,0.5,576.302515,0.283588,39,blink
R2-03,CLC,0.5,581.184163,0.283945,34,blink
R2-03,CLC,0.5,582.53363,0.259414,31,blink
R2-03,CLC,0.5,585.374742,0.267339,32,blink
R2-03,CLC,0.5,587.074296,0.258874,31,blink
R2-03,CLC,0.5,592.947934,0.275817,33,blink
R2-03,CLC,0.5,595.222368,0.291414,30,blink
R2-03,CLC,0.5,597.501099,0.246401,30,blink
R2-03,CLC,0.5,598.501969,0.220216,31,blink
R2-03,CLC,0.5,600.029328,0.217472,26,blink
R2-03,CLC,0.5,601.794902,0.284513,34,blink
R2-03,CLC,0.5,604.361475,0.226101,27,blink
R2-03,CLC,0.5,605.094827,0.250595,30,blink
R2-03,CLC,0.5,606.37765,0.300552,36,blink
R2-03,CLC,0.5,607.499768,0.261767,33,blink
R2-03,CLC,0.5,608.868597,0.259057,31,blink
R2-03,CLC,0.5,613.608965,0.24271,29,blink
R2-03,CLC,0.5,616.724966,0.267574,32,blink
R2-03,CLC,0.5,618.574634,0.267319,32,blink
R2-03,CLC,0.5,620.232697,0.208908,25,blink
R2-03,CLC,0.5,629.105129,0.150842,18,blink
R2-03,CLC,0.5,629.505152,0.217471,26,blink
R2-03,CLC,0.5,631.179756,0.25907,31,blink
R2-03,CLC,0.5,637.528163,0.200671,24,blink
R2-03,CLC,0.5,646.908678,0.159337,19,blink
R2-03,CLC,0.5,648.400191,0.242805,29,blink
R2-03,CLC,0.5,649.200103,0.24318,29,blink
R2-03,CLC,0.5,651.174665,0.242588,29,blink
R2-03,CLC,0.5,653.199092,0.200782,24,blink
R2-03,CLC,0.5,655.948077,0.234518,28,blink
R2-03,CLC,0.5,657.781371,0.259206,31,blink
R2-03,CLC,0.5,674.027277,0.067369,8,blink
R2-03,CLC,0.5,694.788602,0.225605,27,blink
R2-03,CLC,0.5,711.851143,0.233926,28,blink
R2-03,CLC,0.5,718.649217,0.133917,16,blink
R2-03,CLC,0.5,719.865595,0.200612,24,blink
R2-03,CLC,0.5,725.58933,0.167518,20,blink
R2-03,CLC,0.5,725.905866,0.184218,22,blink
R2-03,CLC,0.5,726.830724,0.234175,28,blink
R2-03,CLC,0.5,728.138628,0.242442,29,blink
R2-03,CLC,0.5,730.387907,0.301001,36,blink
R2-03,CLC,0.5,731.779362,0.284081,34,blink
R2-03,CLC,0.5,733.337085,0.217573,26,blink
R2-03,CLC,0.5,734.40372,0.234081,28,blink
R2-03,CLC,0.5,738.794376,0.234042,28,blink
R2-03,CLC,0.5,740.551995,0.24253,29,blink
R2-03,CLC,0.5,742.368285,0.242336,29,blink
R2-03,CLC,0.5,744.242589,0.267654,32,blink
R2-03,CLC,0.5,745.692413,0.267502,32,blink
R2-03,CLC,0.5,747.02554,0.225868,27,blink
R2-03,CLC,0.5,751.157619,0.234177,28,blink
R2-03,CLC,0.5,751.491037,0.176085,21,blink
R2-03,CLC,0.5,751.824299,0.200497,24,blink
R2-03,CLC,0.5,752.14077,0.209175,25,blink
R2-03,CLC,0.5,752.799065,0.200968,24,blink
R2-03,CLC,0.5,753.473656,0.22623,27,blink
R2-03,CLC,0.5,766.328825,0.143852,16,blink
R2-03,CLC,0.5,772.002432,0.242669,29,blink
R2-03,CLC,0.5,780.56689,0.251191,30,blink
R2-03,CLC,0.5,782.799675,0.259171,31,blink
R2-03,CLC,0.5,783.82449,0.267363,32,blink
R2-03,CLC,0.5,784.832559,0.284182,34,blink
R2-03,CLC,0.5,785.690668,0.234114,28,blink
R2-03,CLC,0.5,786.4737,0.25076,30,blink
R2-03,CLC,0.5,788.089817,0.242472,29,blink
R2-03,CLC,0.5,789.461174,0.254146,32,blink
R2-03,CLC,0.5,790.364464,0.259016,31,blink
R2-03,CLC,0.5,790.964009,0.292712,35,blink
R2-03,CLC,0.5,792.097375,0.292672,35,blink
R2-03,CLC,0.5,793.338227,0.251112,30,blink
R2-03,CLC,0.5,796.3051,0.208648,29,blink
R2-03,CLC,0.5,797.229355,0.25921,31,blink
R2-03,CLC,0.5,798.587662,0.258804,31,blink
R2-03,CLC,0.5,799.045579,0.268234,31,blink
R2-03,CLC,0.5,799.903672,0.250891,30,blink
R2-03,CLC,0.5,801.304852,0.282629,34,blink
R2-03,CLC,0.5,801.878119,0.226074,27,blink
R2-03,CLC,0.5,802.802855,0.300995,36,blink
R2-03,CLC,0.5,803.527766,0.284052,34,blink
R2-03,CLC,0.5,805.169111,0.242468,29,blink
R2-03,CLC,0.5,805.669096,0.275709,33,blink
R2-03,CLC,0.5,808.56809,0.250877,30,blink
R2-03,CLC,0.5,811.617332,0.25099,30,blink
R2-03,CLC,0.5,815.453805,0.246662,34,blink
R2-03,CLC,0.5,817.857515,0.292504,35,blink
R2-03,CLC,0.5,820.523537,0.275698,33,blink
R2-03,CLC,0.5,831.895447,0.142482,17,blink
R2-03,CLC,0.5,841.559577,0.226059,27,blink
R2-03,CLC,0.5,847.325121,0.259026,31,blink
R2-03,CLC,0.5,868.306173,0.0893910000001,15,blink
R2-03,CLC,0.5,878.242333,0.210329,20,blink
R2-03,CLC,0.5,892.905267,0.175956,21,blink
R2-03,CLC,0.5,899.769977,0.217823,26,blink
R2-03,CLC,0.5,902.535866,0.30098,36,blink
R2-03,CLC,0.5,909.084363,0.200822,24,blink
R2-03,CLC,0.5,909.926166,0.242133,29,blink
R2-03,CLC,0.5,911.117488,0.259236,31,blink
R2-03,CLC,0.5,913.041625,0.242714,29,blink
R2-03,CLC,0.5,919.406917,0.192303,23,blink
R2-03,CLC,0.5,922.197756,0.19248,23,blink
R2-03,CLC,0.5,928.945898,0.200947,24,blink
R2-03,CLC,0.5,934.553278,0.284047,34,blink
R2-03,CLC,0.5,947.399441,0.200751,24,blink
R2-03,CLC,0.5,980.233115,0.100399,12,blink
R2-03,CLC,0.5,981.848841,0.251135,30,blink
R2-03,CLC,0.5,983.232101,0.250687,30,blink
R2-03,CLC,0.5,993.460775,0.219544,28,blink
R2-03,CLC,0.5,997.703534,0.284036,34,blink
R2-03,CLC,0.5,1011.999727,0.316216,35,blink
R2-03,CLC,0.5,1012.658161,0.225541,27,blink
R2-03,CLC,0.5,1019.848254,0.200758,24,blink
R2-03,CLC,0.5,1028.3876,0.234074,28,blink
R2-03,CLC,0.5,1029.037534,0.225941,27,blink
R2-03,CLC,0.5,1033.344779,0.23414,28,blink
R2-03,CLC,0.5,1035.610779,0.234075,28,blink
R2-03,CLC,0.5,1042.933957,0.125837,15,blink
R2-03,CLC,0.5,1044.658355,0.284277,34,blink
R2-03,CLC,0.5,1054.972648,0.175785,21,blink
R2-03,CLC,0.5,1055.697331,0.200107,24,blink
R2-03,CLC,0.5,1058.442178,0.147071,21,blink
R2-03,CLC,0.5,1059.004934,0.308651,37,blink
R2-03,CLC,0.5,1065.628083,0.250925,30,blink
R2-03,CLC,0.5,1067.852326,0.151068,18,blink
R2-03,CLC,0.5,1068.710695,0.267477,32,blink
R2-03,CLC,0.5,1069.443935,0.234112,28,blink
R2-03,CLC,0.5,1071.441631,0.227695,31,blink
R2-03,CLC,0.5,1072.66804,0.217354,26,blink
R2-03,CLC,0.5,1075.017437,0.242465,29,blink
R2-03,CLC,0.5,1076.440603,0.194039,28,blink
R2-03,CLC,0.5,1077.441952,0.259038,31,blink
R2-03,CLC,0.5,1079.066017,0.253614,29,blink
R2-03,CLC,0.5,1079.908037,0.267365,32,blink
R2-03,CLC,0.5,1082.198962,0.246405,28,blink
R2-03,CLC,0.5,1086.17256,0.271247,32,blink
R2-03,CLC,0.5,1088.65541,0.267561,32,blink
R2-03,CLC,0.5,1092.488119,0.225687,27,blink
R2-03,CLC,0.5,1095.579106,0.225518,27,blink
R2-03,CLC,0.5,1097.619776,0.26768,32,blink
R2-03,CLC,0.5,1099.71113,0.30087,36,blink
R2-03,CLC,0.5,1108.092501,0.275723,33,blink
R2-03,CLC,0.5,1116.207113,0.284,34,blink
R2-03,CLC,0.5,1121.463267,0.309826,37,blink
R2-03,CLC,0.5,1126.945577,0.259258,31,blink
R2-03,CLC,0.5,1130.627757,0.226324,27,blink
R2-03,CLC,0.5,1133.643856,0.225988,27,blink
R2-03,CLC,0.5,1146.382836,0.284098,34,blink
R2-03,CLC,0.5,1148.10712,0.259286,31,blink
R2-03,CLC,0.5,1152.847455,0.201273,24,blink
R2-03,CLC,0.5,1156.538609,0.16734,20,blink
R2-03,CLC,0.5,1161.629034,0.142024,17,blink
R2-03,CLC,0.5,1163.169987,0.175969,21,blink
R2-03,CLC,0.5,127.157342,0.201101,24,blink
R2-03,CLC,0.5,133.07191,0.176226,21,blink
R2-03,CLC,0.5,133.955232,0.234199,28,blink
R2-03,CLC,0.5,136.26302,0.217468,26,blink
R2-03,CLC,0.5,137.371043,0.212004,25,blink
R2-03,CLC,0.5,138.854387,0.234071,28,blink
R2-03,CLC,0.5,143.703287,0.234037,28,blink
R2-03,CLC,0.5,147.926897,0.242363,29,blink
R2-03,CLC,0.5,162.431616,0.169238,20,blink
R2-03,CLC,0.5,163.156379,0.234436,28,blink
R2-03,CLC,0.5,168.754888,0.226209,27,blink
R2-03,CLC,0.5,169.594322,0.111507,18,blink
R2-03,CLC,0.5,170.013213,0.306695,34,blink
R2-03,CLC,0.5,195.123223,0.192577,23,blink
R2-03,CLC,0.5,196.806473,0.217571,26,blink
R2-03,CLC,0.5,197.72301,0.233999,28,blink
R2-03,CLC,0.5,199.372361,0.234241,28,blink
R2-03,CLC,0.5,205.520722,0.251228,30,blink
R2-03,CLC,0.5,207.861247,0.209979,25,blink
R2-03,CLC,0.5,208.645035,0.200831,24,blink
R2-03,CLC,0.5,209.753047,0.209109,25,blink
R2-03,CLC,0.5,214.235365,0.159082,19,blink
R2-03,CLC,0.5,223.624663,0.242572,29,blink
R2-03,CLC,0.5,228.040182,0.234302,28,blink
R2-03,CLC,0.5,230.172904,0.200722,24,blink
R2-03,CLC,0.5,234.579914,0.151181,20,blink
R2-03,CLC,0.5,235.238311,0.234039,28,blink
R2-03,CLC,0.5,236.371151,0.24287,29,blink
R2-03,CLC,0.5,237.654427,0.275791,33,blink
R2-03,CLC,0.5,239.57739,0.252368,32,blink
R2-03,CLC,0.5,240.744993,0.26795,32,blink
R2-03,CLC,0.5,241.853377,0.234225,28,blink
R2-03,CLC,0.5,243.211414,0.250702,30,blink
R2-03,CLC,0.5,243.661271,0.275701,33,blink
R2-03,CLC,0.5,247.574651,0.219609,30,blink
R2-03,CLC,0.5,252.708957,0.292384,35,blink
R2-03,CLC,0.5,255.975031,0.283898,34,blink
R2-03,CLC,0.5,262.739753,0.234208,28,blink
R2-03,CLC,0.5,264.206109,0.300823,36,blink
R2-03,CLC,0.5,272.087145,0.242651,29,blink
R2-03,CLC,0.5,272.820367,0.267681,32,blink
R2-03,CLC,0.5,273.961494,0.276415,33,blink
R2-03,CLC,0.5,280.401878,0.267326,32,blink
R2-03,CLC,0.5,285.317497,0.283986,34,blink
R2-03,CLC,0.5,290.965751,0.250908,30,blink
R2-03,CLC,0.5,294.565005,0.26727,32,blink
R2-03,CLC,0.5,298.213382,0.25964,31,blink
R2-03,CLC,0.5,298.963597,0.284465,34,blink
R2-03,CLC,0.5,299.56184,0.277562,35,blink
R2-03,CLC,0.5,303.729085,0.209135,25,blink
R2-03,CLC,0.5,309.360737,0.205214,22,blink
R2-03,CLC,0.5,312.943422,0.276198,33,blink
R2-03,CLC,0.5,315.6262,0.07588,9,blink
R2-03,CLC,0.5,326.890454,0.167337,20,blink
R2-03,CLC,0.5,328.206334,0.2592,29,blink
R2-03,CLC,0.5,330.204665,0.235465,28,blink
R2-03,CLC,0.5,333.429978,0.25945,31,blink
R2-03,CLC,0.5,334.404909,0.259031,31,blink
R2-03,CLC,0.5,337.237624,0.233927,28,blink
R2-03,CLC,0.5,339.370164,0.251044,30,blink
R2-03,CLC,0.5,343.73596,0.225661,27,blink
R2-03,CLC,0.5,345.018907,0.308409,32,blink
R2-03,CLC,0.5,345.960278,0.117392,14,blink
R2-03,CLC,0.5,346.701673,0.301033,36,blink
R2-03,CLC,0.5,347.784866,0.267479,32,blink
R2-03,CLC,0.5,349.311102,0.26286,30,blink
R2-03,CLC,0.5,352.900036,0.192569,23,blink
R2-03,CLC,0.5,353.249919,0.217797,26,blink
R2-03,CLC,0.5,353.658405,0.192824,23,blink
R2-03,CLC,0.5,354.666599,0.259075,31,blink
R2-03,CLC,0.5,355.683164,0.242165,29,blink
R2-03,CLC,0.5,361.373078,0.197529,21,blink
R2-03,CLC,0.5,363.389365,0.200857,24,blink
R2-03,CLC,0.5,364.513385,0.201381,24,blink
R2-03,CLC,0.5,366.188228,0.226212,27,blink
R2-03,CLC,0.5,384.45863,0.225909,27,blink
R2-03,CLC,0.5,387.583109,0.308704,37,blink
R2-03,CLC,0.5,389.215741,0.226088,27,blink
R2-03,CLC,0.5,391.690516,0.209096,25,blink
R2-03,CLC,0.5,393.995585,0.236468,28,blink
R2-03,CLC,0.5,396.872137,0.217425,26,blink
R2-03,CLC,0.5,399.805129,0.225638,27,blink
R2-03,CLC,0.5,406.011497,0.209044,25,blink
R2-03,CLC,0.5,409.561094,0.250457,30,blink
R2-03,CLC,0.5,413.068302,0.200849,24,blink
R2-03,CLC,0.5,419.1167,0.234281,28,blink
R2-03,CLC,0.5,421.008019,0.225749,27,blink
R2-03,CLC,0.5,422.782451,0.242432,29,blink
R2-03,CLC,0.5,424.545794,0.228611,30,blink
R2-03,CLC,0.5,425.456818,0.250819,30,blink
R2-03,CLC,0.5,429.888682,0.184187,22,blink
R2-03,CLC,0.5,434.987394,0.234238,28,blink
R2-03,CLC,0.5,435.812414,0.242338,29,blink
R2-03,CLC,0.5,441.486183,0.23409,28,blink
R2-03,CLC,0.5,442.477587,0.225846,27,blink
R2-03,CLC,0.5,444.976838,0.259187,31,blink
R2-03,CLC,0.5,447.242641,0.225977,27,blink
R2-03,CLC,0.5,449.310924,0.174059,24,blink
R2-03,CLC,0.5,457.536468,0.112647,15,blink
R2-03,CLC,0.5,461.314908,0.233564,32,blink
R2-03,CLC,0.5,462.455832,0.234128,28,blink
R2-03,CLC,0.5,463.305294,0.237048,29,blink
R2-03,CLC,0.5,463.74706,0.309423,37,blink
R2-03,CLC,0.5,465.322741,0.283076,35,blink
