subject,stimulus,threshold,start_s,duration_s,n_samples,kind
R2-03,INT,0.5,811.277709,0.066671,8,blink
R2-03,INT,0.5,812.87671,0.183505,20,blink
R2-03,INT,0.5,813.568094,0.167551,20,blink
R2-03,INT,0.5,814.901077,0.209072,25,blink
R2-03,INT,0.5,818.116747,0.242309,29,blink
R2-03,INT,0.5,823.615026,0.201078,24,blink
R2-03,INT,0.5,826.415283,0.233605,28,blink
R2-03,INT,0.5,831.730758,0.05836,7,blink
R2-03,INT,0.5,834.530184,0.224943,27,blink
R2-03,INT,0.5,844.187096,0.207122,27,blink
R2-03,INT,0.5,848.775674,0.275922,33,blink
R2-03,INT,0.5,857.731411,0.209424,25,blink
R2-03,INT,0.5,857.982252,0.216539,25,blink
R2-03,INT,0.5,859.198727,0.0663520000001,8,blink
R2-03,INT,0.5,860.947741,0.283621,34,blink
R2-03,INT,0.5,864.46401,0.291715,35,blink
R2-03,INT,0.5,865.571509,0.317293,38,blink
R2-03,INT,0.5,880.025201,0.160126,22,blink
R2-03,INT,0.5,880.792154,0.067414,8,blink
R2-03,INT,0.5,883.559249,0.300066,36,blink
R2-03,INT,0.5,892.215328,0.275205,33,blink
R2-03,INT,0.5,893.889685,0.250351,30,blink
R2-03,INT,0.5,895.182035,0.315891,38,blink
R2-03,INT,0.5,897.4723,0.233364,28,blink
R2-03,INT,0.5,899.463603,0.266957,32,blink
R2-03,INT,0.5,900.338302,1.866469,224,extended
R2-03,INT,0.5,903.279101,0.383564,46,blink
R2-03,INT,0.5,905.445086,5.682085,682,extended
R2-03,INT,0.5,915.300631,0.226014,27,blink
R2-03,INT,0.5,916.792595,0.066922,8,blink
R2-03,INT,0.5,917.125084,0.184346,22,blink
R2-03,INT,0.5,918.857311,0.201449,24,blink
R2-03,INT,0.5,920.949851,0.258515,31,blink
R2-03,INT,0.5,921.983049,1.025052,123,extended
R2-03,INT,0.5,923.948574,0.191892,23,blink
R2-03,INT,0.5,926.039867,0.208584,25,blink
R2-03,INT,0.5,927.562217,0.294592,35,blink
R2-03,INT,0.5,928.871465,0.326455,39,blink
R2-03,INT,0.5,929.789126,0.266774,32,blink
R2-03,INT,0.5,931.95227,0.203097,24,blink
R2-03,INT,0.5,935.629491,0.208653,25,blink
R2-03,INT,0.5,936.696037,0.183111,22,blink
R2-03,INT,0.5,938.753657,0.233672,28,blink
R2-03,INT,0.5,939.545295,0.258435,31,blink
R2-03,INT,0.5,940.811429,0.216878,26,blink
R2-03,INT,0.5,943.44419,0.249949,30,blink
R2-03,INT,0.5,945.051911,0.275242,33,blink
R2-03,INT,0.5,947.068193,0.275045,33,blink
R2-03,INT,0.5,948.567813,0.325197,39,blink
R2-03,INT,0.5,950.342585,0.291646,35,blink
R2-03,INT,0.5,952.266775,0.266934,32,blink
R2-03,INT,0.5,954.541288,0.0499579999999,6,blink
R2-03,INT,0.5,955.191061,0.283292,34,blink
R2-03,INT,0.5,957.65688,0.266726,32,blink
R2-03,INT,0.5,958.706294,0.300587,36,blink
R2-03,INT,0.5,963.755438,0.233453,28,blink
R2-03,INT,0.5,975.926746,0.201152,24,blink
R2-03,INT,0.5,980.12639,0.250413,30,blink
R2-03,INT,0.5,1003.695656,0.123194,15,blink
R2-03,INT,0.5,1018.981817,0.318091,38,blink
R2-03,INT,0.5,1023.413978,0.159838,19,blink
R2-03,INT,0.5,1024.105483,0.243485,29,blink
R2-03,INT,0.5,1025.555585,0.050821,6,blink
R2-03,INT,0.5,1028.062998,0.284924,34,blink
R2-03,INT,0.5,1057.864824,0.192471,23,blink
R2-03,INT,0.5,1059.230934,0.142476,17,blink
R2-03,INT,0.5,1059.788696,0.367685,44,blink
R2-03,INT,0.5,1066.479152,0.275609,33,blink
R2-03,INT,0.5,1068.95401,0.217087,26,blink
R2-03,INT,0.5,1073.669724,0.158231,21,blink
R2-03,INT,0.5,1077.335424,0.258449,31,blink
R2-03,INT,0.5,1078.801054,0.208725,25,blink
R2-03,INT,0.5,1083.074996,0.242358,29,blink
R2-03,INT,0.5,1092.147654,0.300235,36,blink
R2-03,INT,0.5,1097.321761,0.250085,30,blink
R2-03,INT,0.5,1101.120615,0.250356,30,blink
R2-03,INT,0.5,1119.206467,0.209964,25,blink
R2-03,INT,0.5,1121.573406,0.175441,21,blink
R2-03,INT,0.5,1127.505106,0.225954,27,blink
R2-03,INT,0.5,1130.512966,0.151401,15,blink
R2-03,INT,0.5,1131.670845,0.267815,32,blink
R2-03,INT,0.5,1137.461616,0.267068,32,blink
R2-03,INT,0.5,1139.785819,0.283972,34,blink
R2-03,INT,0.5,1142.835577,0.241576,29,blink
R2-03,INT,0.5,1145.309956,0.266596,32,blink
R2-03,INT,0.5,1146.492889,0.250029,30,blink
R2-03,INT,0.5,1149.083704,0.42496,51,blink
R2-03,INT,0.5,1162.363801,0.199424,24,blink
R2-03,INT,0.5,1164.811674,0.251572,30,blink
R2-03,INT,0.5,1165.762552,0.234097,28,blink
R2-03,INT,0.5,1166.648398,0.155921,21,blink
R2-03,INT,0.5,1172.35319,0.0918409999999,11,blink
R2-03,INT,0.5,1187.707442,0.158678,19,blink
R2-03,INT,0.5,1190.713994,0.250898,30,blink
R2-03,INT,0.5,1193.921943,0.500285,60,extended
R2-03,INT,0.5,1194.955135,0.050864,6,blink
R2-03,INT,0.5,1226.946671,0.32564,39,blink
R2-03,INT,0.5,1241.451985,0.233785,28,blink
R2-03,INT,0.5,1243.959861,0.233471,28,blink
R2-03,INT,0.5,1246.217587,0.0827279999999,10,blink
R2-03,INT,0.5,1251.516112,0.112942,13,blink
R2-03,INT,0.5,1251.822823,3.091351,371,extended
R2-03,INT,0.5,1262.35444,0.158928,19,blink
R2-03,INT,0.5,1271.376963,0.0761280000002,9,blink
R2-03,INT,0.5,1272.685186,0.184347,22,blink
R2-03,INT,0.5,1275.343216,0.233936,28,blink
R2-03,INT,0.5,1276.883924,0.234493,28,blink
R2-03,INT,0.5,1279.850817,0.241726,29,blink
R2-03,INT,0.5,1288.097788,0.151104,18,blink
R2-03,INT,0.5,1291.580809,0.283801,34,blink
R2-03,INT,0.5,1294.205408,0.216734,26,blink
R2-03,INT,0.5,1299.128903,0.0831969999999,10,blink
R2-03,INT,0.5,1309.509908,0.099782,11,blink
R2-03,INT,0.5,1315.23362,0.283244,34,blink
R2-03,INT,0.5,1318.132166,0.233571,28,blink
R2-03,INT,0.5,1322.139909,0.225244,27,blink
R2-03,INT,0.5,1329.630049,0.316426,38,blink
R2-03,INT,0.5,1332.970423,31.717132,3807,extended
R2-03,INT,0.5,1376.208772,0.217772,26,blink
R2-03,INT,0.5,1377.032492,0.25942,30,blink
R2-03,INT,0.5,1379.124673,0.234503,28,blink
R2-03,INT,0.5,1385.056425,0.23448,28,blink
R2-03,INT,0.5,1387.397819,0.250848,30,blink
R2-03,INT,0.5,1389.164003,0.217289,26,blink
R2-03,INT,0.5,1401.427262,0.192507,23,blink
R2-03,INT,0.5,1403.993443,0.209135,25,blink
R2-03,INT,0.5,1425.070859,0.243291,29,blink
R2-03,INT,0.5,1430.84479,0.075689,9,blink
R2-03,INT,0.5,1435.127403,0.275818,33,blink
R2-03,INT,0.5,1436.49357,0.267693,32,blink
R2-03,INT,0.5,1444.256705,0.119279,18,blink
R2-03,INT,0.5,1449.028997,0.221261,26,blink
R2-03,INT,0.5,1458.371181,0.275847,33,blink
R2-03,INT,0.5,1462.669168,0.243684,29,blink
R2-03,INT,0.5,1478.391143,0.242833,29,blink
R2-03,INT,0.5,1496.262208,0.200863,24,blink
R2-03,INT,0.5,1500.611356,0.141963,17,blink
R2-03,INT,0.5,1501.094586,0.217265,26,blink
R2-03,INT,0.5,1504.368977,0.158558,19,blink
R2-03,INT,0.5,1511.299971,0.109196,13,blink
R2-03,INT,0.5,1513.332622,0.175799,21,blink
R2-03,INT,0.5,1515.424181,0.18384,22,blink
R2-03,INT,0.5,1518.614502,0.250694,30,blink
R2-03,INT,0.5,1522.488515,0.250907,30,blink
R2-03,INT,0.5,1528.453729,0.250916,30,blink
R2-03,INT,0.5,1538.32581,0.276054,33,blink
R2-03,INT,0.5,1543.332943,0.192539,23,blink
R2-03,INT,0.5,1543.85759,0.218194,26,blink
R2-03,INT,0.5,1544.539758,0.177733,21,blink
R2-03,INT,0.5,1545.374805,0.167242,20,blink
R2-03,INT,0.5,1548.647676,0.176814,21,blink
R2-03,INT,0.5,1548.907643,0.166727,20,blink
R2-03,INT,0.5,1549.348688,0.159048,19,blink
R2-03,INT,0.5,1550.240464,0.208651,25,blink
R2-03,INT,0.5,1557.030545,0.201954,27,blink
R2-03,INT,0.5,1560.071524,0.166872,20,blink
R2-03,INT,0.5,1585.639593,0.184076,22,blink
R2-03,INT,0.5,1591.371616,0.250373,30,blink
R2-03,INT,0.5,1594.285977,0.143565,17,blink
R2-03,INT,0.5,1597.628772,0.275163,33,blink
R2-03,INT,0.5,1608.223758,0.185466,22,blink
R2-03,INT,0.5,1612.457254,0.301056,36,blink
R2-03,INT,0.5,1617.87357,0.275256,33,blink
R2-03,INT,0.5,1636.351507,0.233805,28,blink
R2-03,INT,0.5,1639.3423,0.234477,28,blink
R2-03,INT,0.5,1645.681437,0.168328,20,blink
R2-03,INT,0.5,1649.456579,0.275582,33,blink
R2-03,INT,0.5,1651.931063,0.200561,24,blink
R2-03,INT,0.5,1657.10432,0.192707,23,blink
R2-03,INT,0.5,1674.875039,0.2593,31,blink
R2-03,INT,0.5,1676.232928,0.251205,30,blink
R2-03,INT,0.5,1681.540725,0.233653,28,blink
R2-03,INT,0.5,1685.522439,0.217276,26,blink
R2-03,INT,0.5,1688.063692,0.233925,28,blink
R2-03,INT,0.5,1688.770915,0.110003,13,blink
R2-03,INT,0.5,1693.412897,0.200315,24,blink
R2-03,INT,0.5,1694.012862,0.12509,15,blink
R2-03,INT,0.5,1694.812139,0.133976,16,blink
R2-03,INT,0.5,1701.785669,0.248136,28,blink
R2-03,INT,0.5,1719.288129,0.151685,18,blink
R2-03,INT,0.5,1719.697396,0.150455,18,blink
R2-03,INT,0.5,1722.271351,0.099473,12,blink
R2-03,INT,0.5,1724.186767,0.309831,37,blink
R2-03,INT,0.5,1730.885217,0.259958,31,blink
R2-03,INT,0.5,1735.093466,0.20075,24,blink
R2-03,INT,0.5,1737.334099,0.209074,25,blink
R2-03,INT,0.5,1745.674322,0.299981,36,blink
R2-03,INT,0.5,1751.189154,0.159254,19,blink
R2-03,INT,0.5,1754.755351,0.225447,27,blink
R2-03,INT,0.5,1756.086755,0.260344,31,blink
R2-03,INT,0.5,1758.120578,0.117567,14,blink
R2-03,INT,0.5,1759.395774,0.217408,26,blink
R2-03,INT,0.5,1764.044592,0.183839,23,blink
R2-03,INT,0.5,1764.59421,0.16757,20,blink
R2-03,INT,0.5,1765.08582,0.192496,23,blink
R2-03,INT,0.5,1766.037993,0.240168,29,blink
R2-03,INT,0.5,1771.067742,0.242282,29,blink
R2-03,INT,0.5,1781.282053,0.108799,13,blink
R2-03,INT,0.5,1783.513478,0.268158,32,blink
R2-03,INT,0.5,1794.586154,0.225853,27,blink
R2-03,INT,0.5,1802.159222,0.267772,32,blink
R2-03,INT,0.5,1811.348871,0.233896,28,blink
R2-03,INT,0.5,1813.706034,0.24318,29,blink
R2-03,INT,0.5,1817.23136,0.266761,32,blink
R2-03,INT,0.5,1824.04265,0.211805,26,blink
R2-03,INT,0.5,1825.720648,0.313335,36,blink
R2-03,INT,0.5,1838.817757,0.0751989999999,9,blink
R2-03,INT,0.5,1838.899892,0.18496,22,blink
R2-03,INT,0.5,1840.158332,0.217582,26,blink
R2-03,INT,0.5,1842.415675,0.234413,28,blink
R2-03,INT,0.5,1844.907677,0.267198,32,blink
R2-03,INT,0.5,1848.814734,0.125985,15,blink
R2-03,INT,0.5,1850.489209,0.250811,30,blink
R2-03,INT,0.5,1855.263743,0.283327,34,blink
R2-03,INT,0.5,1857.162761,0.225361,27,blink
R2-03,INT,0.5,1860.953197,0.225353,27,blink
R2-03,INT,0.5,1869.147074,0.163445,20,blink
R2-03,INT,0.5,1870.808225,0.23089,27,blink
R2-03,INT,0.5,1877.780934,0.177262,21,blink
R2-03,INT,0.5,1884.546831,0.217567,26,blink
R2-03,INT,0.5,1886.746177,0.168019,20,blink
R2-03,INT,0.5,1888.420735,0.250923,30,blink
R2-03,INT,0.5,1895.894692,0.262963,30,blink
R2-03,INT,0.5,1912.605666,0.210239,25,blink
R2-03,INT,0.5,1921.371022,0.24247,29,blink
R2-03,INT,0.5,1925.136791,0.275962,33,blink
R2-03,INT,0.5,1927.919407,0.159333,19,blink
R2-03,INT,0.5,1928.777656,0.225968,27,blink
R2-03,INT,0.5,1930.234914,0.243182,29,blink
R2-03,INT,0.5,1931.976772,0.225988,27,blink
R2-03,INT,0.5,1932.952312,0.117027,14,blink
R2-03,INT,0.5,1933.660561,0.191808,23,blink
R2-03,INT,0.5,1936.142907,0.266974,32,blink
R2-03,INT,0.5,1945.590638,0.0994520000002,12,blink
R2-03,INT,0.5,1948.988243,0.210324,25,blink
R2-03,INT,0.5,1952.196764,0.25092,30,blink
R2-03,INT,0.5,1953.563117,0.259118,31,blink
R2-03,INT,0.5,1956.170568,0.267403,32,blink
R2-03,INT,0.5,1957.295909,0.0750840000001,9,blink
R2-03,INT,0.5,1958.704001,0.0993409999999,12,blink
R2-03,INT,0.5,1962.744681,0.158631,19,blink
R2-03,INT,0.5,1964.269609,0.23333,28,blink
R2-03,INT,0.5,1965.401164,0.251173,30,blink
R2-03,INT,0.5,1967.400907,0.25119,30,blink
R2-03,INT,0.5,1977.815254,0.18406,22,blink
R2-03,INT,0.5,1978.052525,0.188692,24,blink
R2-03,INT,0.5,1987.663483,0.283437,34,blink
R2-03,INT,0.5,1991.986122,0.251426,30,blink
R2-03,INT,0.5,1995.952605,0.242308,29,blink
R2-03,INT,0.5,2017.538949,0.28358,34,blink
R2-03,INT,0.5,2027.861175,0.187492,22,blink
R2-03,INT,0.5,2029.960401,0.250962,30,blink
R2-03,INT,0.5,2031.968051,0.175866,21,blink
R2-03,INT,0.5,2034.226048,0.234231,28,blink
R2-03,INT,0.5,2037.509077,0.108635,13,blink
R2-03,INT,0.5,2040.083254,0.266703,32,blink
R2-03,INT,0.5,2049.937079,0.204435,21,blink
R2-03,INT,0.5,2052.229254,0.276213,33,blink
R2-03,INT,0.5,2054.578543,0.251055,30,blink
R2-03,INT,0.5,2057.528262,0.267355,32,blink
R2-03,INT,0.5,2065.95065,0.275982,33,blink
R2-03,INT,0.5,2077.730391,0.251816,30,blink
R2-03,INT,0.5,2082.638253,0.251075,30,blink
R2-03,INT,0.5,2083.264102,0.217109,26,blink
R2-03,INT,0.5,2085.862638,0.126189,15,blink
R2-03,INT,0.5,2088.220141,0.209381,25,blink
R2-03,INT,0.5,2091.328501,0.24188,29,blink
R2-03,INT,0.5,2091.578598,0.0169090000002,2,blink
R2-03,INT,0.5,2093.186477,0.183244,22,blink
R2-03,INT,0.5,2094.120093,0.241349,33,blink
R2-03,INT,0.5,2096.716721,0.235469,28,blink
R2-03,INT,0.5,2099.192764,0.217731,26,blink
R2-03,INT,0.5,2102.408096,0.218225,26,blink
R2-03,INT,0.5,2103.442375,0.150406,18,blink
R2-03,INT,0.5,2106.849911,0.292028,35,blink
R2-03,INT,0.5,2113.763719,0.151214,18,blink
R2-03,INT,0.5,2114.364602,0.116858,14,blink
R2-03,INT,0.5,2120.320954,0.242211,29,blink
R2-03,INT,0.5,2132.501116,0.117565,14,blink
R2-03,INT,0.5,2141.915353,0.135106,16,blink
R2-03,INT,0.5,2146.472195,0.293076,35,blink
R2-03,INT,0.5,2150.096879,0.0506169999996,9,blink
R2-03,INT,0.5,2154.946028,0.109101,13,blink
R2-03,INT,0.5,2157.127655,0.24263,29,blink
R2-03,INT,0.5,2164.567091,0.193564,23,blink
R2-03,INT,0.5,2167.567028,0.234591,28,blink
R2-03,INT,0.5,2171.783041,0.256413,30,blink
R2-03,INT,0.5,2175.016167,0.258577,31,blink
R2-03,INT,0.5,2181.630531,0.159106,19,blink
R2-03,INT,0.5,2185.970529,0.209655,25,blink
R2-03,INT,0.5,2188.337147,0.300709,36,blink
R2-03,INT,0.5,2200.642387,0.133823,16,blink
R2-03,INT,0.5,2202.407722,0.259719,31,blink
R2-03,INT,0.5,2205.549748,0.2671,32,blink
R2-03,INT,0.5,2210.189617,0.234361,28,blink
R2-03,INT,0.5,2213.572321,0.209398,25,blink
R2-03,INT,0.5,2226.419128,0.217424,26,blink
R2-03,INT,0.5,2232.608826,0.201007,24,blink
R2-03,INT,0.5,2240.173572,0.176235,21,blink
R2-03,INT,0.5,2244.081358,0.233928,28,blink
R2-03,INT,0.5,2245.089481,0.225663,27,blink
R2-03,INT,0.5,2246.481213,0.241937,29,blink
R2-03,INT,0.5,2253.829356,0.258699,31,blink
R2-03,INT,0.5,2254.88678,0.367232,44,blink
R2-03,INT,0.5,2256.261299,0.24261,29,blink
R2-03,INT,0.5,2259.360641,0.29273,35,blink
R2-03,INT,0.5,2263.900065,0.210317,25,blink
R2-03,INT,0.5,2264.834706,0.209657,25,blink
R2-03,INT,0.5,2273.157309,0.209058,25,blink
R2-03,INT,0.5,2282.321809,0.242439,29,blink
R2-03,INT,0.5,2285.45431,0.242562,29,blink
R2-03,INT,0.5,2286.37057,0.184044,22,blink
R2-03,INT,0.5,2287.578512,0.19259,23,blink
R2-03,INT,0.5,2296.95992,0.150702,18,blink
R2-03,INT,0.5,2303.666376,0.192384,23,blink
R2-03,INT,0.5,2307.548043,0.267929,32,blink
R2-03,INT,0.5,2313.872752,0.22525,27,blink
R2-03,INT,0.5,2321.861216,0.234765,28,blink
R2-03,INT,0.5,2331.061701,0.223605,27,blink
R2-03,INT,0.5,2334.350241,0.267561,32,blink
R2-03,INT,0.5,2335.333988,0.275083,33,blink
R2-03,INT,0.5,2337.69088,0.200189,24,blink
R2-03,INT,0.5,2340.355863,0.193569,23,blink
R2-03,INT,0.5,2350.713121,0.242087,29,blink
R2-03,INT,0.5,2351.77947,0.291998,35,blink
R2-03,INT,0.5,2355.119761,0.234176,28,blink
R2-03,INT,0.5,2356.852699,0.325916,39,blink
R2-03,INT,0.5,2357.893965,0.225832,27,blink
R2-03,INT,0.5,2361.053846,0.223965,28,blink
R2-03,INT,0.5,2362.718468,0.275307,33,blink
R2-03,INT,0.5,2365.606972,0.294298,35,blink
R2-03,INT,0.5,2367.908479,0.300733,36,blink
R2-03,INT,0.5,2371.115702,0.184327,22,blink
R2-03,INT,0.5,2372.93218,0.101667,12,blink
R2-03,INT,0.5,2395.13495,0.79197,95,extended
R2-03,INT,0.5,2396.225059,32.285687,3875,extended
R2-04,BOR,0.5,0,0.11864,14,blink
R2-04,BOR,0.5,0.850371,0.168143,20,blink
R2-04,BOR,0.5,1.667113,0.259269,31,blink
R2-04,BOR,0.5,3.108521,0.184153,22,blink
R2-04,BOR,0.5,4.233526,0.21813,26,blink
R2-04,BOR,0.5,6.449395,0.184218,22,blink
R2-04,BOR,0.5,9.399189,30.275275,3634,extended
R2-04,BOR,0.5,43.299091,0.175711,21,blink
R2-04,BOR,0.5,44.580985,0.14301,17,blink
R2-04,BOR,0.5,46.313259,0.160199,19,blink
R2-04,BOR,0.5,62.56838,0.184229,22,blink
R2-04,BOR,0.5,74.432169,0.225879,27,blink
R2-04,BOR,0.5,76.764779,0.074339,9,blink
R2-04,BOR,0.5,80.197404,0.208974,25,blink
R2-04,BOR,0.5,88.703088,0.11771,14,blink
R2-04,BOR,0.5,90.66967,0.125815,15,blink
R2-04,BOR,0.5,91.427816,0.117587,14,blink
R2-04,BOR,0.5,92.794019,0.134239,16,blink
R2-04,BOR,0.5,93.177037,0.159484,19,blink
R2-04,BOR,0.5,93.560266,0.15124,18,blink
R2-04,BOR,0.5,94.111496,0.174758,22,blink
R2-04,BOR,0.5,94.876817,0.175873,21,blink
R2-04,BOR,0.5,95.318539,0.167423,20,blink
R2-04,BOR,0.5,95.759766,0.242599,29,blink
R2-04,BOR,0.5,96.56789,0.184499,22,blink
R2-04,BOR,0.5,99.125646,0.242593,29,blink
R2-04,BOR,0.5,105.190869,0.184127,22,blink
R2-04,BOR,0.5,126.302096,0.209369,25,blink
R2-04,BOR,0.5,131.184477,0.175823,21,blink
R2-04,BOR,0.5,132.384161,0.218518,26,blink
R2-04,BOR,0.5,133.300518,0.22592,27,blink
R2-04,BOR,0.5,143.297857,0.18443,22,blink
R2-04,BOR,0.5,151.070791,0.192757,23,blink
R2-04,BOR,0.5,157.484834,0.210916,25,blink
R2-04,BOR,0.5,160.193704,0.267711,32,blink
R2-04,BOR,0.5,161.543324,0.22025,26,blink
R2-04,BOR,0.5,162.601434,0.159412,19,blink
R2-04,BOR,0.5,164.267576,0.201208,24,blink
R2-04,BOR,0.5,165.867302,0.126024,15,blink
R2-04,BOR,0.5,171.615832,0.126019,15,blink
R2-04,BOR,0.5,172.640454,0.159299,19,blink
R2-04,BOR,0.5,173.765301,0.2341,28,blink
R2-04,BOR,0.5,174.464928,0.200998,24,blink
R2-04,BOR,0.5,175.36479,0.209208,25,blink
R2-04,BOR,0.5,175.95632,0.184381,22,blink
R2-04,BOR,0.5,176.481342,0.234159,28,blink
R2-04,BOR,0.5,177.114976,0.192067,23,blink
R2-04,BOR,0.5,178.372177,0.184354,22,blink
R2-04,BOR,0.5,180.005215,0.142676,17,blink
R2-04,BOR,0.5,183.621032,0.209363,25,blink
R2-04,BOR,0.5,184.931568,0.198847,24,blink
R2-04,BOR,0.5,186.245563,0.22606,27,blink
R2-04,BOR,0.5,187.530924,0.248444,30,blink
R2-04,BOR,0.5,189.419799,0.22706,27,blink
R2-04,BOR,0.5,190.115054,0.223693,28,blink
R2-04,BOR,0.5,191.086059,0.251284,30,blink
R2-04,BOR,0.5,191.819186,0.259991,31,blink
R2-04,BOR,0.5,200.733527,0.192638,23,blink
R2-04,BOR,0.5,201.516836,0.184645,22,blink
R2-04,BOR,0.5,202.127957,0.222803,28,blink
R2-04,BOR,0.5,202.924684,0.259302,31,blink
R2-04,BOR,0.5,203.599266,0.252011,30,blink
R2-04,BOR,0.5,204.124365,0.292585,35,blink
R2-04,BOR,0.5,204.982255,0.251894,30,blink
R2-04,BOR,0.5,205.698776,0.2845,34,blink
R2-04,BOR,0.5,206.456878,0.260779,31,blink
R2-04,BOR,0.5,207.240144,0.234302,28,blink
R2-04,BOR,0.5,234.533257,0.225882,27,blink
R2-04,BOR,0.5,240.665123,0.159423,19,blink
R2-04,BOR,0.5,244.022333,0.15124,18,blink
R2-04,BOR,0.5,246.435838,0.128757,16,blink
R2-04,BOR,0.5,247.471386,0.217832,26,blink
R2-04,BOR,0.5,248.546065,0.151371,18,blink
R2-04,BOR,0.5,251.30384,0.134322,16,blink
R2-04,BOR,0.5,254.386706,0.200628,24,blink
R2-04,BOR,0.5,259.60294,0.20827,25,blink
R2-04,BOR,0.5,262.359203,0.259542,31,blink
R2-04,BOR,0.5,267.741936,0.159262,19,blink
R2-04,BOR,0.5,272.831975,0.150844,18,blink
R2-04,BOR,0.5,274.581088,0.22618,27,blink
R2-04,BOR,0.5,289.341957,0.26981,32,blink
R2-04,BOR,0.5,291.233162,0.21134,27,blink
R2-04,BOR,0.5,301.066191,0.259335,31,blink
R2-04,BOR,0.5,310.388652,0.251102,30,blink
R2-04,BOR,0.5,329.725795,0.417666,50,blink
R2-04,BOR,0.5,330.950535,0.350799,42,blink
R2-04,BOR,0.5,339.265042,0.250764,30,blink
R2-04,BOR,0.5,340.771565,0.20237,24,blink
R2-04,BOR,0.5,341.464485,0.192699,23,blink
R2-04,BOR,0.5,342.206215,0.183931,24,blink
R2-04,BOR,0.5,342.847466,0.226038,27,blink
R2-04,BOR,0.5,343.547106,0.267701,32,blink
R2-04,BOR,0.5,344.163593,0.25109,30,blink
R2-04,BOR,0.5,344.864578,0.209304,25,blink
R2-04,BOR,0.5,345.280103,0.267753,32,blink
R2-04,BOR,0.5,346.8131,0.26042,31,blink
R2-04,BOR,0.5,347.90424,0.242814,29,blink
R2-04,BOR,0.5,351.135641,0.210783,26,blink
R2-04,BOR,0.5,353.220511,0.283557,34,blink
R2-04,BOR,0.5,354.06124,0.225942,27,blink
R2-04,BOR,0.5,357.601969,0.22779,27,blink
R2-04,BOR,0.5,358.768475,0.200816,24,blink
R2-04,BOR,0.5,360.726517,0.41666,48,blink
R2-04,BOR,0.5,361.65948,0.242556,29,blink
R2-04,BOR,0.5,362.259238,0.2922,35,blink
R2-04,BOR,0.5,363.050583,0.334146,40,blink
R2-04,BOR,0.5,363.617107,0.350959,42,blink
R2-04,BOR,0.5,370.223973,0.309723,37,blink
R2-04,BOR,0.5,371.798742,0.292447,35,blink
R2-04,BOR,0.5,380.596227,0.284302,34,blink
R2-04,BOR,0.5,390.34381,0.267449,32,blink
R2-04,BOR,0.5,392.61006,0.250888,30,blink
R2-04,BOR,0.5,406.129946,0.210462,26,blink
R2-04,BOR,0.5,418.469935,0.367621,44,blink
R2-04,BOR,0.5,424.910267,0.23377,25,blink
R2-04,BOR,0.5,432.533067,0.250805,30,blink
R2-04,BOR,0.5,434.291002,0.20908,25,blink
R2-04,BOR,0.5,435.857179,0.200964,24,blink
R2-04,BOR,0.5,438.283861,0.207124,25,blink
R2-04,BOR,0.5,443.031474,0.18441,19,blink
R2-04,BOR,0.5,444.082,0.190699,23,blink
R2-04,BOR,0.5,447.012749,0.275385,33,blink
R2-04,BOR,0.5,450.895111,0.307302,32,blink
R2-04,BOR,0.5,452.75297,0.259095,31,blink
R2-04,BOR,0.5,458.218539,0.983701,118,extended
R2-04,BOR,0.5,474.722634,0.267377,32,blink
R2-04,BOR,0.5,475.638925,0.225665,27,blink
R2-04,BOR,0.5,479.737638,0.301297,36,blink
R2-04,BOR,0.5,485.203258,0.268894,32,blink
R2-04,BOR,0.5,486.511479,0.23368,28,blink
R2-04,BOR,0.5,487.002689,0.267326,32,blink
R2-04,BOR,0.5,487.977259,0.359002,43,blink
R2-04,BOR,0.5,488.852143,0.107625,13,blink
R2-04,BOR,0.5,492.542935,0.234421,28,blink
R2-04,BOR,0.5,494.18253,0.35248,46,blink
R2-04,BOR,0.5,502.540534,0.107467,13,blink
R2-04,BOR,0.5,527.392878,0.225496,27,blink
R2-04,BOR,0.5,533.032502,0.159105,17,blink
R2-04,BOR,0.5,541.167409,0.255671,33,blink
R2-04,BOR,0.5,550.861606,0.312242,34,blink
R2-04,BOR,0.5,552.286238,0.317405,38,blink
R2-04,BOR,0.5,553.17332,0.296481,38,blink
R2-04,BOR,0.5,555.809977,0.321179,36,blink
R2-04,BOR,0.5,557.001721,0.327231,39,blink
R2-04,BOR,0.5,558.601443,0.292814,35,blink
R2-04,BOR,0.5,559.800859,0.332399,36,blink
R2-04,BOR,0.5,561.307931,0.0856819999999,11,blink
R2-04,BOR,0.5,562.300535,0.0422030000001,5,blink
R2-04,BOR,0.5,564.341514,0.12406,15,blink
R2-04,BOR,0.5,577.546482,0.201019,24,blink
R2-04,BOR,0.5,581.078877,0.267416,32,blink
R2-04,BOR,0.5,582.728519,0.200748,24,blink
R2-04,BOR,0.5,583.369483,0.293269,35,blink
R2-04,BOR,0.5,583.785113,0.243143,29,blink
R2-04,BOR,0.5,584.810843,0.176317,21,blink
R2-04,BOR,0.5,585.211177,0.259309,31,blink
R2-04,BOR,0.5,587.318776,0.250543,30,blink
R2-04,BOR,0.5,587.893208,0.284897,34,blink
R2-04,BOR,0.5,591.71757,0.333961,40,blink
R2-04,BOR,0.5,599.998936,0.120961,14,blink
R2-04,BOR,0.5,605.119849,0.0631159999999,9,blink
R2-04,BOR,0.5,619.185667,0.0843640000001,10,blink
R2-04,BOR,0.5,620.34396,0.164731,20,blink
