stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
INT,2,pupil dilation,69.5,3.64681104934,3.30885216607,3.91691037315,4
INT,2,pupil dilation,70.5,3.53547809101,3.29376727481,3.81000079506,4
INT,2,pupil dilation,71.5,3.69382654581,3.48033943795,3.93902217871,4
INT,2,pupil dilation,72.5,3.88527212772,3.34716768462,4.27686958891,4
INT,2,pupil dilation,73.5,3.53767576464,3.29855803963,3.7937275231,4
INT,2,pupil dilation,74.5,3.55081507671,3.31894931199,3.78587505748,4
INT,2,pupil dilation,75.5,3.71774443278,3.43799148583,3.92834628096,4
INT,2,pupil dilation,76.5,3.73160003287,3.34918334771,3.99773616983,4
INT,2,pupil dilation,77.5,3.76777674047,3.43529616334,3.94434708959,4
INT,2,pupil dilation,78.5,3.57218594744,3.32441871583,3.83324224853,4
INT,2,pupil dilation,79.5,3.91717519981,3.46997178395,4.17173915573,4
INT,2,pupil dilation,80.5,3.85076486662,3.38910912425,4.18588149083,4
INT,2,pupil dilation,81.5,3.60050427232,3.30218293224,3.86204350215,4
INT,2,pupil dilation,82.5,3.7246152406,3.3750267658,4.02174879927,4
INT,2,pupil dilation,83.5,3.72807450197,3.47731169976,4.01249421802,4
INT,2,pupil dilation,84.5,3.48181732776,3.32169602281,3.70232824287,4
INT,2,pupil dilation,85.5,3.57909547963,3.27318100944,3.94874314403,4
INT,2,pupil dilation,86.5,3.63508965823,3.1489417498,4.18017370087,4
INT,2,pupil dilation,87.5,3.70137288169,3.20245555602,4.1352666291,4
INT,2,pupil dilation,88.5,3.60596653585,3.17519740981,3.92264017519,4
INT,2,pupil dilation,89.5,3.59307440746,3.3115345203,3.73717266702,4
INT,2,pupil dilation,90.5,3.49263768818,3.13732305802,3.89409780008,4
INT,2,pupil dilation,91.5,3.58472921043,3.34147453047,3.73509070116,4
INT,2,pupil dilation,92.5,3.77222156151,3.63090620739,3.84576689889,4
INT,2,pupil dilation,93.5,3.98738936427,3.63451233556,4.18525755774,4
INT,2,pupil dilation,94.5,3.75456714178,3.57739513896,4.19358843818,4
INT,2,pupil dilation,95.5,3.60527600752,3.37593880459,3.95925487082,4
INT,2,pupil dilation,96.5,3.91427097474,3.4391966638,4.05135012324,4
INT,2,pupil dilation,97.5,4.32237193333,3.73885816979,4.43636197626,4
INT,2,pupil dilation,98.5,3.83472260549,3.83472260549,3.83472260549,4
INT,2,pupil dilation,99.5,3.51296543904,3.4864372099,3.78889114934,4
INT,1,cognitive load,0.5,0.5536225,0.439126755357,0.602286793479,8
INT,1,cognitive load,1.5,0.615892152174,0.569521592204,0.712896731731,8
INT,1,cognitive load,2.5,0.606401770147,0.58293862931,0.664595455949,8
INT,1,cognitive load,3.5,0.559674725,0.503198745169,0.662808854573,8
INT,1,cognitive load,4.5,0.553224565218,0.523751857143,0.617575055555,8
INT,1,cognitive load,5.5,0.591166224138,0.548784866848,0.674319942308,8
INT,1,cognitive load,6.5,0.589712545455,0.556418304347,0.7050465,8
INT,1,cognitive load,7.5,0.608542804348,0.553249554348,0.704759181034,8
INT,1,cognitive load,8.5,0.6488065,0.564764173913,0.717981608696,8
INT,1,cognitive load,9.5,0.604413545454,0.497434846154,0.673229370689,8
INT,1,cognitive load,10.5,0.569561189655,0.502763788012,0.690314375,8
INT,1,cognitive load,11.5,0.599570155173,0.557687538461,0.70371275,8
INT,1,cognitive load,12.5,0.649475245211,0.625292402174,0.67105715,8
INT,1,cognitive load,13.5,0.608405289473,0.562854397515,0.67140425,8
INT,1,cognitive load,14.5,0.582846565218,0.533687182361,0.65267725,8
INT,1,cognitive load,15.5,0.591683575,0.545508849754,0.608210332125,8
INT,1,cognitive load,16.5,0.600373219551,0.545708283733,0.660034336956,8
INT,1,cognitive load,17.5,0.670159847826,0.593441022031,0.724036385,8
INT,1,cognitive load,18.5,0.624800034483,0.50771615,0.676974412056,8
INT,1,cognitive load,19.5,0.654448034483,0.52086925,0.705961517558,8
INT,1,cognitive load,20.5,0.578317002508,0.524186783252,0.6244570125,8
INT,1,cognitive load,21.5,0.552775757608,0.52075225,0.652028092105,8
INT,1,cognitive load,22.5,0.553835095689,0.514789797619,0.680661326087,8
INT,1,cognitive load,23.5,0.531528333333,0.414606318055,0.572059406035,8
INT,1,cognitive load,24.5,0.509587134615,0.433236574561,0.585080900246,8
INT,1,cognitive load,25.5,0.4875342,0.3862488125,0.672380722222,8
INT,1,cognitive load,26.5,0.488054086207,0.355334785715,0.649960286539,8
INT,1,cognitive load,27.5,0.533705717391,0.312122425,0.572370295826,8
INT,1,cognitive load,28.5,0.498125477174,0.308539404762,0.528258508929,8
INT,1,cognitive load,29.5,0.370664568518,0.3124964375,0.479911840996,8
INT,1,cognitive load,30.5,0.418805134615,0.3504085,0.56926604079,8
INT,1,cognitive load,31.5,0.475034625188,0.390343916667,0.6575434875,8
INT,1,cognitive load,32.5,0.614610132591,0.535441607143,0.69390925,8
INT,1,cognitive load,33.5,0.528810172414,0.513794852718,0.62331345,8
INT,1,cognitive load,34.5,0.5559876875,0.47579126413,0.593937568534,8
INT,1,cognitive load,35.5,0.588251333333,0.515387338571,0.636726580309,8
INT,1,cognitive load,36.5,0.530287178846,0.517908038793,0.57024031875,8
INT,1,cognitive load,37.5,0.627617729166,0.536888978927,0.702604203934,8
INT,1,cognitive load,38.5,0.59047123,0.551509901857,0.629069227273,8
INT,1,cognitive load,39.5,0.585433746032,0.559295027736,0.64929090625,8
INT,1,cognitive load,40.5,0.537745426724,0.51314925,0.57776197199,8
INT,1,cognitive load,41.5,0.516360521739,0.335833523292,0.591111883104,8
INT,1,cognitive load,42.5,0.507018051724,0.4001093,0.541281509964,8
INT,1,cognitive load,43.5,0.522457960952,0.4628285,0.598759221552,8
INT,1,cognitive load,44.5,0.504196,0.3407732875,0.550457153409,8
INT,1,cognitive load,45.5,0.438023095238,0.352292375,0.591795566124,8
INT,1,cognitive load,46.5,0.500675137931,0.373090586957,0.648843079565,8
INT,1,cognitive load,47.5,0.4934835,0.438300025,0.606503053895,8
INT,1,cognitive load,48.5,0.572694571428,0.45644125,0.647279338942,8
INT,1,cognitive load,49.5,0.5065085,0.4011134875,0.603414001304,8
INT,1,cognitive load,50.5,0.515257619048,0.45644125,0.581282986413,8
INT,1,cognitive load,51.5,0.59635644069,0.489094,0.710976590909,8
INT,1,cognitive load,52.5,0.583013244361,0.49524840625,0.658104463121,8
INT,1,cognitive load,53.5,0.522917675,0.478872461207,0.685728432065,8
INT,1,cognitive load,54.5,0.484191675,0.394856701724,0.638340937291,8
INT,1,cognitive load,55.5,0.5002539,0.461906455163,0.624397123189,8
INT,1,cognitive load,56.5,0.632284681438,0.47561234265,0.679631592672,8
INT,1,cognitive load,57.5,0.509383273946,0.333296983153,0.659948734091,8
INT,1,cognitive load,58.5,0.510711282389,0.31643201087,0.529083190732,8
INT,1,cognitive load,59.5,0.493205660419,0.361448575,0.539786484259,8
INT,1,cognitive load,60.5,0.44970979232,0.373696536538,0.5368250167,8
INT,1,cognitive load,61.5,0.462887209895,0.37383045031,0.532238111111,8
INT,1,cognitive load,62.5,0.530479531818,0.5087176725,0.552626221485,8
INT,1,cognitive load,63.5,0.481131047619,0.337872595109,0.55990412071,8
INT,1,cognitive load,64.5,0.498177735786,0.399551615217,0.5304170625,8
INT,1,cognitive load,65.5,0.505767785714,0.46752573591,0.56142025,8
INT,1,cognitive load,66.5,0.543514477273,0.510243807692,0.648721351087,8
INT,1,cognitive load,67.5,0.543621555555,0.485100125,0.63216676581,8
INT,1,cognitive load,68.5,0.503965320955,0.483433043478,0.566119859131,8
INT,1,cognitive load,69.5,0.397541883928,0.299047307328,0.493928101852,8
INT,1,cognitive load,70.5,0.481056217392,0.403699484052,0.564512071153,8
INT,1,cognitive load,71.5,0.453134462963,0.32942889837,0.634462362069,8
INT,1,cognitive load,72.5,0.415937951923,0.332141969155,0.511503545455,8
INT,1,cognitive load,73.5,0.432850575,0.355769923913,0.547857757778,8
INT,1,cognitive load,74.5,0.527446659722,0.317971208153,0.603291097028,8
INT,1,cognitive load,75.5,0.519844984782,0.488318083333,0.622397135218,8
INT,1,cognitive load,76.5,0.627091826087,0.466272673077,0.640639154605,8
INT,1,cognitive load,77.5,0.50082645,0.417686515384,0.6509664375,8
INT,1,cognitive load,78.5,0.4941785,0.332076956522,0.62741386,8
INT,1,cognitive load,79.5,0.45192525,0.320875761364,0.608887238636,8
INT,1,cognitive load,80.5,0.536380148148,0.431068739286,0.62723725,8
INT,1,cognitive load,81.5,0.519090138461,0.414873567308,0.62723725,8
INT,1,cognitive load,82.5,0.4889465,0.348088784483,0.605726869047,8
INT,1,cognitive load,83.5,0.550467019231,0.3331845,0.631983318182,8
INT,1,cognitive load,84.5,0.568773555556,0.437389375,0.732107635101,8
INT,1,cognitive load,85.5,0.567216365384,0.365919637931,0.625852688043,8
INT,1,cognitive load,86.5,0.514619370455,0.333969017241,0.603495,8
INT,1,cognitive load,87.5,0.567003676332,0.49869625,0.587518375,8
INT,1,cognitive load,88.5,0.531279036325,0.481829,0.564175270259,8
INT,1,cognitive load,89.5,0.505827933566,0.450749857143,0.546123527778,8
INT,1,cognitive load,90.5,0.550008599617,0.470316928847,0.606871681818,8
INT,1,cognitive load,91.5,0.553174467172,0.452689801725,0.606298271739,8
INT,1,cognitive load,92.5,0.551633660455,0.481884685223,0.601976067308,8
INT,1,cognitive load,93.5,0.534097627778,0.434315585386,0.586954971591,8
INT,1,cognitive load,94.5,0.560439476923,0.465240917673,0.603228065714,8
INT,1,cognitive load,95.5,0.613115345029,0.505792036638,0.677547629329,8
INT,1,cognitive load,96.5,0.602150244231,0.514764456896,0.644857206548,8
INT,1,cognitive load,97.5,0.523962145517,0.478934259259,0.601964158521,8
INT,1,cognitive load,98.5,0.555573978846,0.488839903846,0.648429916666,8
INT,1,cognitive load,99.5,0.519164404762,0.462332125,0.569931395,8
INT,2,cognitive load,0.5,0.4319761875,0.373215702083,0.494966256,4
INT,2,cognitive load,1.5,0.320627641666,0.24511821875,0.43055549375,4
INT,2,cognitive load,2.5,0.583964947917,0.551534044792,0.616395851042,4
INT,2,cognitive load,3.5,0.637127977091,0.613144606545,0.661111347637,4
INT,2,cognitive load,4.5,0.501707647916,0.451513461458,0.551901834375,4
INT,2,cognitive load,5.5,0.607466260417,0.588787932292,0.626144588542,4
INT,2,cognitive load,6.5,0.407704049334,0.352490958,0.462917140667,4
INT,2,cognitive load,7.5,0.60802635125,0.596813806875,0.619238895625,4
INT,2,cognitive load,8.5,0.612925070833,0.610469253598,0.694313389962,4
INT,2,cognitive load,9.5,0.614258445455,0.612996131818,0.631372226894,4
INT,2,cognitive load,10.5,0.6728867,0.672481586363,0.692694282,4
INT,2,cognitive load,11.5,0.639614836364,0.624664368182,0.650765524432,4
INT,2,cognitive load,12.5,0.564597198484,0.539017320833,0.582932802272,4
INT,2,cognitive load,13.5,0.596777543939,0.514685212,0.678655143181,4
INT,2,cognitive load,14.5,0.631126041666,0.620196881818,0.645171651136,4
INT,2,cognitive load,15.5,0.562338454735,0.545317423958,0.575485279545,4
INT,2,cognitive load,16.5,0.555625564015,0.534942898296,0.591192661273,4
INT,2,cognitive load,17.5,0.517537193939,0.431848219792,0.585305805492,4
INT,2,cognitive load,18.5,0.500424190909,0.474143033712,0.566311302273,4
INT,2,cognitive load,19.5,0.52010489375,0.440291602557,0.56899210625,4
INT,2,cognitive load,20.5,0.495941257167,0.462300025568,0.522914442,4
INT,2,cognitive load,21.5,0.614531151325,0.582311192708,0.634209004545,4
INT,2,cognitive load,22.5,0.590040250189,0.512872197727,0.649360261458,4
INT,2,cognitive load,23.5,0.488095228546,0.383119535985,0.621492361,4
INT,2,cognitive load,24.5,0.619034520076,0.596100438636,0.631192648295,4
INT,2,cognitive load,25.5,0.588707183712,0.520858559091,0.657360202083,4
INT,2,cognitive load,26.5,0.57664035,0.554029616666,0.604009094792,4
INT,2,cognitive load,27.5,0.511706222727,0.399169020455,0.612443771727,4
INT,2,cognitive load,28.5,0.566414937879,0.445130011364,0.688489333334,4
INT,2,cognitive load,29.5,0.644318861932,0.602659398958,0.681793311364,4
INT,2,cognitive load,30.5,0.487980601636,0.416981370455,0.582002152455,4
INT,2,cognitive load,31.5,0.564123359659,0.527697117614,0.606384742708,4
INT,2,cognitive load,32.5,0.606058578788,0.561708476515,0.621261577273,4
INT,2,cognitive load,33.5,0.562807945454,0.503028689363,0.612414747727,4
INT,2,cognitive load,34.5,0.649239979167,0.579530721591,0.6609117375,4
INT,2,cognitive load,35.5,0.633603429167,0.527243273295,0.700768077273,4
INT,2,cognitive load,36.5,0.55257139375,0.490928428977,0.58991206392,4
INT,2,cognitive load,37.5,0.502326224621,0.450249932386,0.534075416098,4
INT,2,cognitive load,38.5,0.409637927273,0.356113108637,0.438678490909,4
INT,2,cognitive load,39.5,0.407626687166,0.338658983021,0.495431132955,4
INT,2,cognitive load,40.5,0.583063876546,0.452531296636,0.667117143182,4
INT,2,cognitive load,41.5,0.55138524091,0.423649973106,0.610737844508,4
INT,2,cognitive load,42.5,0.561339024243,0.47962465928,0.618469795834,4
INT,2,cognitive load,43.5,0.626891912121,0.539362915909,0.705333490057,4
INT,2,cognitive load,44.5,0.514260766546,0.438287506818,0.600158003417,4
INT,2,cognitive load,45.5,0.518433565341,0.346891570455,0.643849044792,4
INT,2,cognitive load,46.5,0.612968909091,0.494144559091,0.626187297822,4
INT,2,cognitive load,47.5,0.501042474621,0.408740354167,0.607657122182,4
INT,2,cognitive load,48.5,0.634464037121,0.560495827083,0.756307952273,4
INT,2,cognitive load,49.5,0.586420007575,0.562341536364,0.617184013636,4
INT,2,cognitive load,50.5,0.591501540909,0.554952832197,0.638476907,4
INT,2,cognitive load,51.5,0.548876172917,0.432737372159,0.674694605398,4
INT,2,cognitive load,52.5,0.595651410417,0.5364507125,0.628393431534,4
INT,2,cognitive load,53.5,0.54277199053,0.498614128125,0.553601159091,4
INT,2,cognitive load,54.5,0.496145536364,0.417048286091,0.581932243371,4
INT,2,cognitive load,55.5,0.4576992,0.402138054546,0.538580472727,4
INT,2,cognitive load,56.5,0.527194366667,0.518040783334,0.551411492424,4
INT,2,cognitive load,57.5,0.441525694318,0.33301759981,0.56262459375,4
INT,2,cognitive load,58.5,0.422566154356,0.282271481818,0.588200470171,4
INT,2,cognitive load,59.5,0.414106038258,0.319558811364,0.511975497916,4
INT,2,cognitive load,60.5,0.424774002083,0.275547567046,0.59010649517,4
INT,2,cognitive load,61.5,0.401122301136,0.319692829546,0.48725144925,4
INT,2,cognitive load,62.5,0.422365245454,0.323651876136,0.519466385795,4
INT,2,cognitive load,63.5,0.423672192235,0.35026045606,0.496068965625,4
INT,2,cognitive load,64.5,0.593040125091,0.526388029546,0.631578299,4
INT,2,cognitive load,65.5,0.6291253625,0.557449497727,0.636666402841,4
INT,2,cognitive load,66.5,0.65622166875,0.578598309375,0.664801634659,4
INT,2,cognitive load,67.5,0.487942063637,0.442723931819,0.539459615909,4
INT,2,cognitive load,68.5,0.446892116856,0.328750930492,0.569781126042,4
INT,2,cognitive load,69.5,0.462237177652,0.376613845644,0.552856114584,4
INT,2,cognitive load,70.5,0.420910063636,0.408362191288,0.455086745455,4
INT,2,cognitive load,71.5,0.604892220076,0.547096366364,0.623531402841,4
INT,2,cognitive load,72.5,0.506503511743,0.46136835625,0.565303193182,4
INT,2,cognitive load,73.5,0.549972785985,0.535564839583,0.578864722727,4
INT,2,cognitive load,74.5,0.535995190909,0.503100788636,0.592706087727,4
INT,2,cognitive load,75.5,0.581453979924,0.548125553125,0.614905538636,4
INT,2,cognitive load,76.5,0.593134444697,0.550756574337,0.635825007955,4
INT,2,cognitive load,77.5,0.5911889,0.529641530587,0.638342418182,4
INT,2,cognitive load,78.5,0.546971504,0.533674813636,0.577349785167,4
INT,2,cognitive load,79.5,0.552738422916,0.545165321875,0.596271341477,4
INT,2,cognitive load,80.5,0.620133686364,0.560065323675,0.656637961364,4
INT,2,cognitive load,81.5,0.596556448667,0.551197695727,0.643477365909,4
INT,2,cognitive load,82.5,0.548911186743,0.51213928125,0.559988693182,4
INT,2,cognitive load,83.5,0.566102189584,0.506036011364,0.638748225284,4
INT,2,cognitive load,84.5,0.580878422348,0.523223504356,0.62105815225,4
INT,2,cognitive load,85.5,0.543687954167,0.453661801042,0.666893563636,4
INT,2,cognitive load,86.5,0.501135095454,0.416038656818,0.541913168655,4
INT,2,cognitive load,87.5,0.535635070834,0.4885981625,0.558187090909,4
INT,2,cognitive load,88.5,0.648192535984,0.615778763068,0.663485096727,4
INT,2,cognitive load,89.5,0.453046322917,0.306175052273,0.600356134375,4
INT,2,cognitive load,90.5,0.368243447728,0.330723722728,0.444965033333,4
INT,2,cognitive load,91.5,0.4372812235,0.295814397159,0.592753224454,4
INT,2,cognitive load,92.5,0.534268621591,0.495971222727,0.546317566477,4
INT,2,cognitive load,93.5,0.545694027084,0.43636931108,0.611530588636,4
INT,2,cognitive load,94.5,0.507829904166,0.479785416666,0.5336183375,4
INT,2,cognitive load,95.5,0.466736288571,0.402027211607,0.513588515,4
INT,2,cognitive load,96.5,0.467557597916,0.398180959375,0.536934236458,4
INT,2,cognitive load,97.5,0.599625233333,0.599625233333,0.599625233333,4
INT,2,cognitive load,98.5,0.647132338462,0.647132338462,0.647132338462,4
INT,2,cognitive load,99.5,,,,4
INT,1,HR,0.5,90.1594202899,75.4694444445,92.083958021,8
INT,1,HR,1.5,90.191904048,75.3907407408,91.7260869565,8
INT,1,HR,2.5,88.8890554722,75.7515182186,93.5559006211,8
INT,1,HR,3.5,89.7203898051,75.0027777778,95.6961956522,8
INT,1,HR,4.5,88.940029985,74.3442307692,94.5543478261,8
INT,1,HR,5.5,87.8470764617,72.7884615385,94.0782608696,8
INT,1,HR,6.5,86.5022488755,73.0990740741,95.5,8
INT,1,HR,7.5,86.9347826087,73.5634615384,94.3198160535,8
INT,1,HR,8.5,86.383808096,75.1315789474,93.5,8
INT,1,HR,9.5,86.1379310345,76,91.8290133779,8
INT,1,HR,10.5,86.5494752624,76.4049707603,91.4030100335,8
INT,1,HR,11.5,88.3215892054,76.1730769231,92.3530020704,8
INT,1,HR,12.5,89.394984326,74.9972222222,92.4994565218,8
INT,1,HR,13.5,89.0869565217,75.0394736842,92.3861283644,8
INT,1,HR,14.5,88.724137931,75.3759259259,90.5192307692,8
INT,1,HR,15.5,89.5217391305,75.7596153846,92.3004469988,8
INT,1,HR,16.5,89.3478260869,73.9210526316,92.8769893899,8
INT,1,HR,17.5,89.5858585859,72.325,94.6720389805,8
INT,1,HR,18.5,89.1896551724,72.1851851852,92.5108695653,8
INT,1,HR,19.5,89.0689655173,71.8625,93.8478260869,8
INT,1,HR,20.5,86.3515742129,71.9259259259,96.3988294314,8
INT,1,HR,21.5,91.4295352323,71.3820850202,96.0260869565,8
INT,1,HR,22.5,90.0217391305,71,92.816502463,8
INT,1,HR,23.5,86.7173913044,71.3740740741,92.3879310345,8
INT,1,HR,24.5,87.9130434783,72.0480769231,91.0792440318,8
INT,1,HR,25.5,81.2318181818,70.2676767677,90.7266922095,8
INT,1,HR,26.5,88.4565217391,74.3,93.6810344827,8
INT,1,HR,27.5,89.3478260869,76.4922027291,94.2844827586,8
INT,1,HR,28.5,89.9347826087,77.0009615384,93.657051282,8
INT,1,HR,29.5,89.6424287856,77.274537037,93.0555555556,8
INT,1,HR,30.5,89.218115942,76.4215587045,93.0192307693,8
INT,1,HR,31.5,88.2811094452,75.2986111111,95.0652173913,8
INT,1,HR,32.5,89.4130434783,75.2894736842,96.062062937,8
INT,1,HR,33.5,88.6544227886,72.3407407407,95.2367149759,8
INT,1,HR,34.5,89.0067466267,71.7240384615,94.8533653847,8
INT,1,HR,35.5,90.0434782609,70.5,91.8965517242,8
INT,1,HR,36.5,89.3181818182,70.8576923077,91.7931034483,8
INT,1,HR,37.5,82.45,64.25,90.5689655173,8
INT,1,HR,38.5,83.1578947368,64.15,90.5292642141,8
INT,1,HR,39.5,89.2068965517,73.5712962963,91.3381642512,8
INT,1,HR,40.5,90.652173913,73.125,92.0689655173,8
INT,1,HR,41.5,89.7391304348,71.0555555556,92.5849297573,8
INT,1,HR,42.5,87.9565217391,70.2442307693,92.475464191,8
INT,1,HR,43.5,87.8695652174,69.075,92.7324393359,8
INT,1,HR,44.5,88.1818181818,68.7631578948,93.3428381962,8
INT,1,HR,45.5,90.6896551724,69.7884615385,93.5636070854,8
INT,1,HR,46.5,91.7931034483,70.512037037,93.995819398,8
INT,1,HR,47.5,91.3703703704,72.705465587,94.7068965517,8
INT,1,HR,48.5,91,72.75,95,8
INT,1,HR,49.5,90.2173913043,71.8744939271,93.2222222222,8
INT,1,HR,50.5,83.4615384615,62.9583333333,92.1994002999,8
INT,1,HR,51.5,88.3448275862,69.6923076923,91.989057239,8
INT,1,HR,52.5,87,69.6315789473,90.8570234113,8
INT,1,HR,53.5,87.4482758621,69.5192307693,93.4194847021,8
INT,1,HR,54.5,88.8965517241,70.2314814815,93.4404761905,8
INT,1,HR,55.5,91.9655172414,71.3684210527,93.9175925926,8
INT,1,HR,56.5,90.6206896552,73.2916666667,93.400621118,8
INT,1,HR,57.5,89.6206896552,73.75,91.7272727273,8
INT,1,HR,58.5,89.0869565217,74.6091617934,91.775862069,8
INT,1,HR,59.5,88.3043478261,76.3769230769,92.9637931035,8
INT,1,HR,60.5,87.1304347826,77.3582995952,94.7318965517,8
INT,1,HR,61.5,86.7,77.5209339775,96.8888888889,8
INT,1,HR,62.5,87.75,79.3818181818,97.4124668435,8
INT,1,HR,63.5,90.652173913,78.2894736842,96.2752234994,8
INT,1,HR,64.5,89.724137931,75.8730769231,95.7583612041,8
INT,1,HR,65.5,88.1724137931,74.1194444444,95.1851851852,8
INT,1,HR,66.5,89.275862069,71.9625506073,94.418896321,8
INT,1,HR,67.5,86.2727272727,70.15,93.0952380952,8
INT,1,HR,68.5,89,69.6174089069,90.5336206897,8
INT,1,HR,69.5,88.6086956522,70.6138888889,90.0640394088,8
INT,1,HR,70.5,80.85,64.2492307692,90.1620689655,8
INT,1,HR,71.5,81.7780320366,65.7083333333,90.4745689655,8
INT,1,HR,72.5,82.4522727273,65.608974359,91.183497537,8
INT,1,HR,73.5,89.6086956522,72.8518518519,93,8
INT,1,HR,74.5,89.7727272727,72.7153846154,93.302955665,8
INT,1,HR,75.5,83,65.3111111111,92.4937002652,8
INT,1,HR,76.5,81.9736842106,64.5416666667,91.7915070243,8
INT,1,HR,77.5,89.6206896552,70.075,92.6555944056,8
INT,1,HR,78.5,91.0689655172,70.2222222222,93.7777777778,8
INT,1,HR,79.5,91,70.8269230769,91.4667832168,8
INT,1,HR,80.5,87.6666666667,71,89.2204968944,8
INT,1,HR,81.5,83.9130434783,71,87.7307692307,8
INT,1,HR,82.5,86,70.8740740741,88.7566137566,8
INT,1,HR,83.5,86.2307692308,71.6019230769,90.2977272727,8
INT,1,HR,84.5,86,72.9619883041,91.4139610389,8
INT,1,HR,85.5,86.1153846154,73.05,91.6543478261,8
INT,1,HR,86.5,89.4090909091,73.912962963,90.8607918263,8
INT,1,HR,87.5,88.4545454545,74,91.6432360743,8
INT,1,HR,88.5,88,73.6777777778,92.2466843501,8
INT,1,HR,89.5,86.8636363636,72.5263157894,92.7643678161,8
INT,1,HR,90.5,86.6363636364,72.325,90.9204244032,8
INT,1,HR,91.5,87,72.2961538462,90.7586206897,8
INT,1,HR,92.5,87.8095238095,72.8248987854,92.2712201592,8
INT,1,HR,93.5,81.4227272727,67.4166666667,94.0507662835,8
INT,1,HR,94.5,88.0476190476,70.95,95.4787798408,8
INT,1,HR,95.5,88.6818181818,70.0682261208,92.7645502645,8
INT,1,HR,96.5,90.2857142857,67.5461538462,91.4326923077,8
INT,1,HR,97.5,88.5714285714,66.0165692008,91.0324074074,8
INT,1,HR,98.5,88.1428571429,67.4615384615,91.1538461538,8
INT,1,HR,99.5,88.7142857143,69.5722222222,90.683908046,8
INT,2,HR,0.5,86.1,74.75,96.4833333333,4
INT,2,HR,1.5,78.3,65.625,89.95,4
INT,2,HR,2.5,72.75,60.8333333333,85.625,4
INT,2,HR,3.5,68.75,60.625,77.425,4
INT,2,HR,4.5,69.15,63.2916666667,74.85,4
INT,2,HR,5.5,69.1,65.8333333333,73.525,4
INT,2,HR,6.5,72,64.625,79.1,4
INT,2,HR,7.5,72,64.25,83.4,4
INT,2,HR,8.5,70.3333333333,65.1666666667,80.3125,4
INT,2,HR,9.5,69.5,65.375,78.225,4
INT,2,HR,10.5,70.5,64.875,81.6,4
INT,2,HR,11.5,70.4166666667,64.25,82.025,4
INT,2,HR,12.5,68.8333333333,63,78.35,4
INT,2,HR,13.5,68.25,63.75,77.775,4
INT,2,HR,14.5,70,64.5,77.8,4
INT,2,HR,15.5,70.5,62.875,78.775,4
INT,2,HR,16.5,73.75,66,82.0625,4
INT,2,HR,17.5,77,72.3333333333,81.95,4
INT,2,HR,18.5,77.25,73.375,78.875,4
INT,2,HR,19.5,79,68.75,87.525,4
INT,2,HR,20.5,77.5,67.25,86.85,4
INT,2,HR,21.5,75.5,68.75,82.8,4
INT,2,HR,22.5,76.25,70.125,81.85,4
INT,2,HR,23.5,74.75,68.25,82.925,4
INT,2,HR,24.5,74.4166666667,67.875,81.3125,4
INT,2,HR,25.5,75.1666666667,70.5,80.4,4
INT,2,HR,26.5,76,73.375,80.325,4
INT,2,HR,27.5,76,73.375,79.2,4
INT,2,HR,28.5,74.3333333333,71.9166666667,79.1,4
INT,2,HR,29.5,76.75,73.375,80.525,4
INT,2,HR,30.5,73.9166666667,69.25,79.1,4
INT,2,HR,31.5,71.25,65.4583333333,80.8,4
INT,2,HR,32.5,70.6666666667,65,79.25,4
INT,2,HR,33.5,70.75,64.5,81.4375,4
INT,2,HR,34.5,80.3333333333,73.4166666667,85.5666666667,4
INT,2,HR,35.5,84.8,75.9,85.4,4
INT,2,HR,36.5,86,75.1666666667,88.6,4
INT,2,HR,37.5,82,72,84.7,4
INT,2,HR,38.5,78.3333333333,69.6666666667,82.7666666666,4
INT,2,HR,39.5,77,69.25,82,4
INT,2,HR,40.5,76,70.1666666667,82.3,4
INT,2,HR,41.5,77,72,77,4
INT,2,HR,42.5,80.5,75.5,82.55,4
INT,2,HR,43.5,82.6666666667,76.8333333333,85.5333333334,4
INT,2,HR,44.5,79,73,87.7,4
INT,2,HR,45.5,76.5,72,78.0833333333,4
INT,2,HR,46.5,75,71.5,78.1,4
INT,2,HR,47.5,78,73,81.9,4
INT,2,HR,48.5,81,75.1666666667,83.9,4
INT,2,HR,49.5,79.5,75.25,83,4
INT,2,HR,50.5,76,73,79.8,4
INT,2,HR,51.5,71.3333333333,70.1666666667,78.6666666667,4
INT,2,HR,52.5,72.6666666667,70.8333333333,81.4333333333,4
INT,2,HR,53.5,74.5,72.25,82.85,4
INT,2,HR,54.5,77,74.75,81.1,4
INT,2,HR,55.5,79.5,78.4166666667,84.75,4
INT,2,HR,56.5,79,77.5,86.6,4
INT,2,HR,57.5,74.5,72.25,83.65,4
INT,2,HR,58.5,71,71,81.375,4
INT,2,HR,59.5,71,70,80,4
INT,2,HR,60.5,70,69.3333333333,81.1,4
INT,2,HR,61.5,69.5,66.5,81.45,4
INT,2,HR,62.5,70,67.25,80,4
INT,2,HR,63.5,74.5,70.75,80.35,4
INT,2,HR,64.5,79.6666666667,73.1666666667,82.0333333334,4
INT,2,HR,65.5,78.5,72.5,81.95,4
INT,2,HR,66.5,74.5,70.75,79.625,4
INT,2,HR,67.5,72.5,69.5,79.45,4
INT,2,HR,68.5,73,68.3333333333,80.7,4
INT,2,HR,69.5,73,68.25,83.2,4
INT,2,HR,70.5,72,68,79.6,4
INT,2,HR,71.5,71.5,67.75,79.45,4
